                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.216609       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.04822569042139e-04
 9.99429683992583e-01 -2.55936927554374e-04
 9.98063017832965e-01 -1.39185492270224e-04
 9.95573914266674e-01  7.20435731467560e-05
 9.92086309749559e-01  3.65021843831679e-04
 9.87686148675057e-01  7.29870620393411e-04
 9.82330525170640e-01  1.16708158680533e-03
 9.76011908335692e-01  1.67381545702394e-03
 9.68787467298381e-01  2.24206377631736e-03
 9.60674860259240e-01  2.86737265858883e-03
 9.51675358763677e-01  3.54708418429122e-03
 9.41827652746244e-01  4.27655167548427e-03
 9.31175295355131e-01  5.02666463976726e-03
 9.19730397431178e-01  5.64588635946009e-03
 9.07524559194720e-01  5.99302613188152e-03
 8.94610408070308e-01  6.09933584435811e-03
 8.81009696499435e-01  5.95838232832348e-03
 8.66747905197194e-01  5.52989902596807e-03
 8.51890258171205e-01  4.80416892961910e-03
 8.36469462621421e-01  3.73443617049005e-03
 8.20513485943698e-01  2.32064888438533e-03
 8.04073832217581e-01  5.37555446570483e-04
 7.87191529885653e-01 -1.64097576223664e-03
 7.69897919101553e-01 -4.23598190359377e-03
 7.52252341235159e-01 -7.20720806593410e-03
 7.34291349178558e-01 -1.05548866214517e-02
 7.16044924955764e-01 -1.42814307109108e-02
 6.97571640033109e-01 -1.84730087506977e-02
 6.78906186433687e-01 -2.31517351692045e-02
 6.60080312620540e-01 -2.81123518867156e-02
 6.41147517137212e-01 -3.33077178400559e-02
 6.22137650968852e-01 -3.86821844237592e-02
 6.03087998194415e-01 -4.41593290592186e-02
 5.84045042118975e-01 -4.96872982653752e-02
 5.65030897687003e-01 -5.51502682834764e-02
 5.46088602779599e-01 -6.04943544603125e-02
 5.27248673916899e-01 -6.56488108896508e-02
 5.08535950506088e-01 -7.05768250957953e-02
 4.89992355470388e-01 -7.51939456010977e-02
