                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.194705       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -2.92791029643416e-04
 9.99429683992583e-01 -2.08484648002810e-04
 9.98063017832965e-01 -8.94339079144566e-06
 9.95573914266674e-01  3.45485265854679e-04
 9.92086309749559e-01  8.22605009031077e-04
 9.87686148675057e-01  1.39223256985989e-03
 9.82330525170640e-01  2.03709471897686e-03
 9.76011908335692e-01  2.72987470378216e-03
 9.68787467298381e-01  3.43231640459843e-03
 9.60674860259240e-01  4.10795838619557e-03
 9.51675358763677e-01  4.71859617609656e-03
 9.41827652746244e-01  5.22101041413006e-03
 9.31175295355131e-01  5.55546769060035e-03
 9.19730397431178e-01  5.71746956453410e-03
 9.07524559194720e-01  5.96635012239675e-03
 8.94610408070308e-01  5.97082166327201e-03
 8.81009696499435e-01  5.66306493624906e-03
 8.66747905197194e-01  5.02617100042599e-03
 8.51890258171205e-01  4.13106663510081e-03
 8.36469462621421e-01  2.98132918761698e-03
 8.20513485943698e-01  1.50462032752716e-03
 8.04073832217581e-01 -2.79577426985587e-04
 7.87191529885653e-01 -2.35926299298158e-03
 7.69897919101553e-01 -4.77754114664748e-03
 7.52252341235159e-01 -7.47766148683513e-03
 7.34291349178558e-01 -1.04830259877726e-02
 7.16044924955764e-01 -1.40029895748771e-02
 6.97571640033109e-01 -1.75148267187422e-02
 6.78906186433687e-01 -2.07970088636236e-02
 6.60080312620540e-01 -2.43058111782045e-02
 6.41147517137212e-01 -2.81678900364511e-02
 6.22137650968852e-01 -3.21663308327996e-02
 6.03087998194415e-01 -3.62410627781528e-02
 5.84045042118975e-01 -4.03579439506661e-02
 5.65030897687003e-01 -4.44368139786569e-02
 5.46088602779599e-01 -4.84399068833799e-02
 5.27248673916899e-01 -5.23231850971005e-02
 5.08535950506088e-01 -5.60616446215450e-02
 4.89992355470388e-01 -5.95700535091636e-02
 4.71632114506831e-01 -6.27944360088716e-02
 4.53492503744348e-01 -6.56868795660788e-02
 4.35593302897673e-01 -6.82245193192045e-02
 4.17956065616942e-01 -7.04182883571570e-02
 4.00609748442576e-01 -7.22482868524497e-02
 3.83560931606009e-01 -7.37477402901724e-02
 3.66843215733716e-01 -7.49434496399028e-02
 3.50457316320503e-01 -7.57447844463939e-02
 3.34434484008630e-01 -7.62556320525229e-02
 3.18774100329315e-01 -7.65179341688696e-02
 3.03499623121295e-01 -7.65068507298858e-02
 2.88611293565648e-01 -7.62509397033921e-02
 2.74124386665666e-01 -7.57588473512509e-02
 2.60041455523719e-01 -7.51112627835529e-02
 2.46374872015918e-01 -7.43082453754597e-02
 2.33123443938833e-01 -7.33062628777015e-02
 2.20293777810423e-01 -7.21531010291707e-02
 2.07883282965331e-01 -7.08927610679385e-02
 1.95902956391646e-01 -6.95250650047260e-02
 1.84341253066628e-01 -6.80245556143731e-02
 1.73213930954161e-01 -6.64279613218498e-02
 1.62499176129638e-01 -6.47683006527814e-02
 1.52214602777259e-01 -6.30509809339109e-02
 1.42331759398971e-01 -6.12779646565502e-02
 1.32872111539190e-01 -5.94626256970290e-02
 1.23806439629760e-01 -5.76048465864550e-02
 1.15147623386077e-01 -5.57272816656561e-02
 1.06887208802748e-01 -5.38347347163542e-02
 9.90071115215634e-02 -5.19164668021564e-02
 9.15234043853440e-02 -4.99742234301457e-02
 8.43970428172224e-02 -4.80197993475100e-02
 7.76464790199521e-02 -4.60735543101433e-02
 7.12479082120208e-02 -4.41350360783525e-02
