                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.237996       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  3.20064669730539e-04
 9.99429683992583e-01  3.46583957834819e-04
 9.98063017832965e-01  4.10900910283127e-04
 9.95573914266674e-01  5.30771270881672e-04
 9.92086309749559e-01  7.04462337938696e-04
 9.87686148675057e-01  9.32691733811120e-04
 9.82330525170640e-01  1.22328454085440e-03
 9.76011908335692e-01  1.58269893087220e-03
 9.68787467298381e-01  2.01326464077074e-03
 9.60674860259240e-01  2.51829495167634e-03
 9.51675358763677e-01  3.10041884931229e-03
 9.41827652746244e-01  3.75741552557291e-03
 9.31175295355131e-01  4.54762550785130e-03
 9.19730397431178e-01  5.19302230913384e-03
 9.07524559194720e-01  5.61734129469281e-03
 8.94610408070308e-01  5.75831674814230e-03
 8.81009696499435e-01  5.60955483557711e-03
 8.66747905197194e-01  5.11195847201420e-03
 8.51890258171205e-01  4.26900687517498e-03
 8.36469462621421e-01  3.04838405348129e-03
 8.20513485943698e-01  1.42287542513628e-03
 8.04073832217581e-01 -6.51649046281069e-04
 7.87191529885653e-01 -3.22118053671541e-03
 7.69897919101553e-01 -6.31489133062867e-03
 7.52252341235159e-01 -9.94773586530324e-03
 7.34291349178558e-01 -1.40823654335491e-02
 7.16044924955764e-01 -1.87016983982893e-02
 6.97571640033109e-01 -2.37565166619565e-02
 6.78906186433687e-01 -2.91984599322217e-02
 6.60080312620540e-01 -3.49784435130854e-02
 6.41147517137212e-01 -4.10267351745819e-02
 6.22137650968852e-01 -4.72197731127153e-02
 6.03087998194415e-01 -5.34746748501900e-02
 5.84045042118975e-01 -5.96962344878820e-02
 5.65030897687003e-01 -6.58504686606732e-02
 5.46088602779599e-01 -7.17873933006777e-02
 5.27248673916899e-01 -7.74734285366518e-02
 5.08535950506088e-01 -8.28321868186030e-02
 4.89992355470388e-01 -8.78329278075784e-02
 4.71632114506831e-01 -9.24035049617844e-02
 4.53492503744348e-01 -9.65348843700046e-02
 4.35593302897673e-01 -1.00175165230630e-01
 4.17956065616942e-01 -1.03368541015183e-01
 4.00609748442576e-01 -1.06005122944874e-01
 3.83560931606009e-01 -1.08304397964408e-01
 3.66843215733716e-01 -1.10101417075810e-01
 3.50457316320503e-01 -1.11508656416286e-01
 3.34434484008630e-01 -1.12498618713758e-01
 3.18774100329315e-01 -1.13039711850182e-01
 3.03499623121295e-01 -1.13277657367801e-01
 2.88611293565648e-01 -1.13174813336588e-01
 2.74124386665666e-01 -1.12780813559236e-01
 2.60041455523719e-01 -1.11999824880199e-01
 2.46374872015918e-01 -1.11021536757260e-01
 2.33123443938833e-01 -1.09761980801127e-01
 2.20293777810423e-01 -1.08252537734267e-01
 2.07883282965331e-01 -1.06508373384224e-01
 1.95902956391646e-01 -1.04567646308597e-01
 1.84341253066628e-01 -1.02457443753180e-01
 1.73213930954161e-01 -1.00194774701647e-01
 1.62499176129638e-01 -9.77482966060832e-02
 1.52214602777259e-01 -9.51434659109038e-02
 1.42331759398971e-01 -9.24387742379690e-02
 1.32872111539190e-01 -8.96571939314027e-02
 1.23806439629760e-01 -8.67864537164406e-02
 1.15147623386077e-01 -8.38649500225892e-02
 1.06887208802748e-01 -8.08654119382555e-02
 9.90071115215634e-02 -7.78349143929156e-02
 9.15234043853440e-02 -7.47911776036315e-02
 8.43970428172224e-02 -7.17265482986092e-02
 7.76464790199521e-02 -6.86589797914305e-02
 7.12479082120208e-02 -6.56031894610923e-02
 6.51878662973747e-02 -6.25612469057462e-02
 5.94874721274203e-02 -5.95494823073857e-02
 5.41002464180900e-02 -5.65673473342665e-02
 4.90378786701877e-02 -5.36348445480415e-02
 4.43003497573340e-02 -5.07581001183021e-02
 3.98423597346805e-02 -4.79214104984478e-02
 3.56899752436130e-02 -4.51444808345664e-02
 3.18292350050659e-02 -4.24340659859927e-02
 2.82200072057900e-02 -3.97610102806025e-02
 2.48925247792698e-02 -3.71697391262896e-02
 2.18286683030035e-02 -3.46457525103755e-02
 1.89846947131332e-02 -3.21824574849417e-02
 1.63921917020335e-02 -2.98096399862223e-02
 1.40446346341990e-02 -2.74899251501597e-02
 1.18798249846349e-02 -2.51891101395169e-02
 9.93094518736226e-03 -2.29583804041413e-02
 8.21940795734749e-03 -2.08087833227000e-02
 6.65838622137879e-03 -1.86666245169357e-02
 5.26774192850643e-03 -1.67849197436458e-02
 4.09515753852961e-03 -1.49991918794876e-02
 3.09878859713642e-03 -1.31137810566370e-02
 2.19660773551101e-03 -1.09421161313251e-02
 1.46264176301869e-03 -8.42366181888201e-03
 9.64484608297922e-04 -5.80947968435398e-03
 5.99373867982851e-04 -3.63264152768537e-03
 2.90086645599082e-04 -1.74311067617083e-03
 7.80707788302466e-05 -4.85329835488709e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  5.01409897669534e-04
 2.89878724192004e-04  2.01259861412183e-03
 5.98775316682048e-04  4.37690584102912e-03
 9.63326351634835e-04  7.20458623221445e-03
 1.45966821282819e-03  1.02040625708596e-02
 2.19097636449990e-03  1.29757554511334e-02
 3.08997841959778e-03  1.56202448187039e-02
 4.08271112470316e-03  1.79369308235598e-02
 5.24853124383664e-03  2.03459057247674e-02
 6.63128223001261e-03  2.29590552924166e-02
 8.18368429859057e-03  2.55271181100743e-02
 9.88361416849065e-03  2.80624205781880e-02
 1.18176401547236e-02  3.07791752865413e-02
 1.39661993216830e-02  3.35493630488452e-02
 1.62951420791042e-02  3.63277912028393e-02
 1.88631937781153e-02  3.92028056556092e-02
 2.16807137532775e-02  4.21394998220013e-02
 2.47159162958630e-02  4.50947198449644e-02
 2.80064400105864e-02  4.80848405450406e-02
 3.15762558914965e-02  5.11266494582947e-02
 3.53948396168776e-02  5.42054910695923e-02
 3.94949825480075e-02  5.73226193478242e-02
 4.38979282781582e-02  6.04838300608332e-02
 4.85758075737765e-02  6.36536067137615e-02
 5.35679916138118e-02  6.68489037700925e-02
 5.88818211488708e-02  7.00629283613544e-02
 6.45001629027313e-02  7.32809468230979e-02
 7.04692046391145e-02  7.65087646730043e-02
 7.67740309924709e-02  7.97240892305534e-02
 8.34162127168367e-02  8.29167957303170e-02
 9.04290195190656e-02  8.60907576613448e-02
 9.77906533229447e-02  8.92261793651873e-02
 1.05536187198748e-01  9.23261761286992e-02
