                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.547487       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -8.54064530772245e-03
 9.99429683992583e-01 -8.70414157319464e-03
 9.98063017832965e-01 -9.10068969156929e-03
 9.95573914266674e-01 -9.83983232109464e-03
 9.92086309749559e-01 -1.09110034206958e-02
 9.87686148675057e-01 -1.23187621549910e-02
 9.82330525170640e-01 -1.41115164399099e-02
 9.76011908335692e-01 -1.63292511537473e-02
 9.68787467298381e-01 -1.89864611083622e-02
 9.60674860259240e-01 -2.21036732909930e-02
 9.51675358763677e-01 -2.56971450816603e-02
 9.41827652746244e-01 -2.97531341195226e-02
 9.31175295355131e-01 -3.46332163354726e-02
 9.19730397431178e-01 -3.99548682726003e-02
 9.07524559194720e-01 -4.60660058818894e-02
 8.94610408070308e-01 -5.28174018150634e-02
 8.81009696499435e-01 -6.02717743036592e-02
 8.66747905197194e-01 -6.83793865088789e-02
 8.51890258171205e-01 -7.69895145582881e-02
 8.36469462621421e-01 -8.61875141633371e-02
 8.20513485943698e-01 -9.57735745100484e-02
 8.04073832217581e-01 -1.05665702518481e-01
 7.87191529885653e-01 -1.16127413314969e-01
 7.69897919101553e-01 -1.26796987467339e-01
 7.52252341235159e-01 -1.37472658750717e-01
 7.34291349178558e-01 -1.48288533420051e-01
 7.16044924955764e-01 -1.59047067959781e-01
 6.97571640033109e-01 -1.69539023837862e-01
 6.78906186433687e-01 -1.79660208927392e-01
 6.60080312620540e-01 -1.89616978102443e-01
 6.41147517137212e-01 -1.99005700679924e-01
 6.22137650968852e-01 -2.07928175646676e-01
 6.03087998194415e-01 -2.16331904146968e-01
 5.84045042118975e-01 -2.24197579809523e-01
 5.65030897687003e-01 -2.31555520764514e-01
 5.46088602779599e-01 -2.38366846079277e-01
 5.27248673916899e-01 -2.44451043439381e-01
 5.08535950506088e-01 -2.49912804249568e-01
 4.89992355470388e-01 -2.54888642223891e-01
 4.71632114506831e-01 -2.59026732068496e-01
 4.53492503744348e-01 -2.62777716771412e-01
 4.35593302897673e-01 -2.65715803015627e-01
 4.17956065616942e-01 -2.68071707631382e-01
 4.00609748442576e-01 -2.69904770447800e-01
 3.83560931606009e-01 -2.71257728180821e-01
 3.66843215733716e-01 -2.71998112925445e-01
 3.50457316320503e-01 -2.72150735224179e-01
 3.34434484008630e-01 -2.72037284628997e-01
 3.18774100329315e-01 -2.71217162399009e-01
 3.03499623121295e-01 -2.70043551528376e-01
 2.88611293565648e-01 -2.68460129854824e-01
 2.74124386665666e-01 -2.66636675823427e-01
 2.60041455523719e-01 -2.64171283539314e-01
 2.46374872015918e-01 -2.61507722697044e-01
 2.33123443938833e-01 -2.58387198470879e-01
 2.20293777810423e-01 -2.55149123519989e-01
 2.07883282965331e-01 -2.51522695924873e-01
 1.95902956391646e-01 -2.47614375309768e-01
 1.84341253066628e-01 -2.43533883909258e-01
 1.73213930954161e-01 -2.39066142318347e-01
 1.62499176129638e-01 -2.34571085988635e-01
 1.52214602777259e-01 -2.29720013841541e-01
 1.42331759398971e-01 -2.24764469293067e-01
 1.32872111539190e-01 -2.19635737517174e-01
 1.23806439629760e-01 -2.14325959307378e-01
 1.15147623386077e-01 -2.08814364789484e-01
 1.06887208802748e-01 -2.03298224542168e-01
 9.90071115215634e-02 -1.97508352902869e-01
 9.15234043853440e-02 -1.91701877913124e-01
 8.43970428172224e-02 -1.85713862575162e-01
 7.76464790199521e-02 -1.79617558271721e-01
 7.12479082120208e-02 -1.73502388546845e-01
 6.51878662973747e-02 -1.67187621166385e-01
 5.94874721274203e-02 -1.60900633844191e-01
 5.41002464180900e-02 -1.54612128376625e-01
 4.90378786701877e-02 -1.48282687575522e-01
 4.43003497573340e-02 -1.42053315167878e-01
 3.98423597346805e-02 -1.35544632990814e-01
 3.56899752436130e-02 -1.29085125208606e-01
 3.18292350050659e-02 -1.22824516768061e-01
 2.82200072057900e-02 -1.16226334360144e-01
 2.48925247792698e-02 -1.09669978886338e-01
 2.18286683030035e-02 -1.03137139687495e-01
 1.89846947131332e-02 -9.68092671675973e-02
 1.63921917020335e-02 -9.03993305656543e-02
 1.40446346341990e-02 -8.41524315418268e-02
 1.18798249846349e-02 -7.80362831628688e-02
 9.93094518736226e-03 -7.18246267623265e-02
 8.21940795734749e-03 -6.57552883491064e-02
 6.65838622137879e-03 -5.93996281106767e-02
 5.26774192850643e-03 -5.28417190081038e-02
 4.09515753852961e-03 -4.61461246607565e-02
 3.09878859713642e-03 -3.99592312012821e-02
 2.19660773551101e-03 -3.25017999232818e-02
 1.46264176301869e-03 -2.62099376432876e-02
 9.64484608297922e-04 -2.07297684957605e-02
 5.99373867982851e-04 -1.61007035839732e-02
 2.90086645599082e-04 -1.02368788796757e-02
 7.80707788302466e-05 -6.91825408080385e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  2.41406580265442e-03
 2.89878724192004e-04  5.23421927700272e-03
 5.98775316682048e-04  1.12302253658107e-02
 9.63326351634835e-04  1.50970077383019e-02
 1.45966821282819e-03  2.08298482536182e-02
 2.19097636449990e-03  2.70296444503901e-02
 3.08997841959778e-03  3.52273931504128e-02
 4.08271112470316e-03  4.17861969912294e-02
 5.24853124383664e-03  4.94491498745282e-02
 6.63128223001261e-03  5.64224539726934e-02
 8.18368429859057e-03  6.31111705258641e-02
 9.88361416849065e-03  6.93253480222840e-02
 1.18176401547236e-02  7.55505765488094e-02
 1.39661993216830e-02  8.17584776756091e-02
 1.62951420791042e-02  8.81344836159479e-02
 1.88631937781153e-02  9.45536266543430e-02
 2.16807137532775e-02  1.01002271501890e-01
 2.47159162958630e-02  1.07738802529804e-01
 2.80064400105864e-02  1.14405042016203e-01
 3.15762558914965e-02  1.20995238293930e-01
 3.53948396168776e-02  1.27571389267258e-01
 3.94949825480075e-02  1.34162888428722e-01
 4.38979282781582e-02  1.40873885744464e-01
 4.85758075737765e-02  1.47442926969403e-01
 5.35679916138118e-02  1.53944827374384e-01
 5.88818211488708e-02  1.60519286375641e-01
 6.45001629027313e-02  1.67034490282222e-01
 7.04692046391145e-02  1.73514956736251e-01
 7.67740309924709e-02  1.79875292514302e-01
 8.34162127168367e-02  1.86121785310695e-01
 9.04290195190656e-02  1.92225164649116e-01
 9.77906533229447e-02  1.98165143334619e-01
 1.05536187198748e-01  2.04142120870349e-01
 1.13658760041779e-01  2.09762665082402e-01
 1.22161483318940e-01  2.15420122156973e-01
 1.31067498602735e-01  2.20830776003927e-01
 1.40354649921884e-01  2.26096880208932e-01
 1.50055110786138e-01  2.31133637724891e-01
 1.60148962661562e-01  2.36001640185204e-01
 1.70658187899640e-01  2.40678338565582e-01
 1.81574957422924e-01  2.45097390357117e-01
 1.92907571409635e-01  2.49239922232604e-01
 2.04657634577812e-01  2.53013387682574e-01
 2.16817353069424e-01  2.56506949163964e-01
