                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.201092       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.45471993314539e-04
 9.99429683992583e-01 -2.71565768951216e-04
 9.98063017832965e-01 -9.64190673030207e-05
 9.95573914266674e-01  2.15524832876117e-04
 9.92086309749559e-01  6.37456239445195e-04
 9.87686148675057e-01  1.14495045111896e-03
 9.82330525170640e-01  1.72599056671514e-03
 9.76011908335692e-01  2.36102689591928e-03
 9.68787467298381e-01  3.02211906404789e-03
 9.60674860259240e-01  3.68472663392881e-03
 9.51675358763677e-01  4.32505716733957e-03
 9.41827652746244e-01  4.91693230179594e-03
 9.31175295355131e-01  5.38213703826592e-03
 9.19730397431178e-01  5.67788889713757e-03
 9.07524559194720e-01  5.98934315724591e-03
 8.94610408070308e-01  6.05231112693254e-03
 8.81009696499435e-01  5.84440865492847e-03
 8.66747905197194e-01  5.33575892881076e-03
 8.51890258171205e-01  4.54807598403106e-03
 8.36469462621421e-01  3.45392559763938e-03
 8.20513485943698e-01  2.02587036605677e-03
 8.04073832217581e-01  2.57680884431291e-04
 7.87191529885653e-01 -1.86026712365473e-03
 7.69897919101553e-01 -4.35726880589986e-03
 7.52252341235159e-01 -7.18296013873319e-03
 7.34291349178558e-01 -1.03529099689636e-02
 7.16044924955764e-01 -1.39784903504627e-02
 6.97571640033109e-01 -1.76905165753656e-02
 6.78906186433687e-01 -2.13357312385815e-02
 6.60080312620540e-01 -2.52572669931114e-02
 6.41147517137212e-01 -2.94876061658471e-02
 6.22137650968852e-01 -3.38907040098319e-02
 6.03087998194415e-01 -3.83988722507626e-02
 5.84045042118975e-01 -4.29734908559314e-02
 5.65030897687003e-01 -4.75124118560064e-02
 5.46088602779599e-01 -5.19786678925850e-02
 5.27248673916899e-01 -5.63125528840124e-02
 5.08535950506088e-01 -6.04878260642866e-02
 4.89992355470388e-01 -6.44115857198084e-02
 4.71632114506831e-01 -6.80013633859092e-02
 4.53492503744348e-01 -7.12180746837020e-02
 4.35593302897673e-01 -7.40317178917463e-02
 4.17956065616942e-01 -7.64463469827674e-02
 4.00609748442576e-01 -7.84599816824542e-02
 3.83560931606009e-01 -8.00950277150748e-02
 3.66843215733716e-01 -8.13833703122939e-02
 3.50457316320503e-01 -8.22712483371697e-02
 3.34434484008630e-01 -8.28399165171646e-02
 3.18774100329315e-01 -8.31108782378263e-02
 3.03499623121295e-01 -8.30794650276775e-02
 2.88611293565648e-01 -8.27900315852095e-02
 2.74124386665666e-01 -8.22393980493931e-02
 2.60041455523719e-01 -8.15004359927266e-02
 2.46374872015918e-01 -8.05779812607495e-02
 2.33123443938833e-01 -7.94527686809776e-02
 2.20293777810423e-01 -7.81673679957143e-02
 2.07883282965331e-01 -7.67558713856878e-02
 1.95902956391646e-01 -7.52179314510708e-02
 1.84341253066628e-01 -7.35432257076004e-02
 1.73213930954161e-01 -7.17664592564107e-02
 1.62499176129638e-01 -6.99170174882692e-02
 1.52214602777259e-01 -6.79951465800486e-02
 1.42331759398971e-01 -6.60165278198185e-02
 1.32872111539190e-01 -6.39967942830876e-02
 1.23806439629760e-01 -6.19312749184760e-02
 1.15147623386077e-01 -5.98448044561597e-02
 1.06887208802748e-01 -5.77382916203750e-02
 9.90071115215634e-02 -5.56105210331819e-02
 9.15234043853440e-02 -5.34709519403435e-02
 8.43970428172224e-02 -5.13248531248753e-02
 7.76464790199521e-02 -4.91888652305061e-02
 7.12479082120208e-02 -4.70646799398765e-02
 6.51878662973747e-02 -4.49551866103048e-02
 5.94874721274203e-02 -4.28773371176155e-02
 5.41002464180900e-02 -4.08137710580263e-02
 4.90378786701877e-02 -3.87717204467615e-02
 4.43003497573340e-02 -3.67608361340310e-02
 3.98423597346805e-02 -3.47724335763008e-02
 3.56899752436130e-02 -3.28211635358103e-02
 3.18292350050659e-02 -3.09116517104611e-02
 2.82200072057900e-02 -2.90306115548835e-02
 2.48925247792698e-02 -2.71859147086036e-02
 2.18286683030035e-02 -2.53932143118443e-02
 1.89846947131332e-02 -2.36143138844495e-02
 1.63921917020335e-02 -2.18748837447047e-02
 1.40446346341990e-02 -2.02057322543671e-02
 1.18798249846349e-02 -1.85382238377289e-02
 9.93094518736226e-03 -1.68922023802098e-02
 8.21940795734749e-03 -1.53364286070828e-02
 6.65838622137879e-03 -1.39441107801712e-02
 5.26774192850643e-03 -1.25169140211353e-02
 4.09515753852961e-03 -1.10282393303844e-02
 3.09878859713642e-03 -9.47822897928805e-03
 2.19660773551101e-03 -7.57788102275192e-03
 1.46264176301869e-03 -5.28156988839621e-03
 9.64484608297922e-04 -3.54548703458372e-03
 5.99373867982851e-04 -2.26224618166863e-03
 2.90086645599082e-04 -1.17124667441301e-03
 7.80707788302466e-05 -3.02254216933368e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  3.14260042149130e-04
 2.89878724192004e-04  1.30940861631146e-03
 5.98775316682048e-04  3.02925199661716e-03
 9.63326351634835e-04  5.23555023340608e-03
 1.45966821282819e-03  8.00960484332164e-03
 2.19097636449990e-03  1.07910358329409e-02
 3.08997841959778e-03  1.29296639250815e-02
 4.08271112470316e-03  1.48986542904632e-02
 5.24853124383664e-03  1.68424117040626e-02
 6.63128223001261e-03  1.88655731848387e-02
 8.18368429859057e-03  2.10721902781298e-02
 9.88361416849065e-03  2.32775739221108e-02
 1.18176401547236e-02  2.55591394165542e-02
 1.39661993216830e-02  2.79279404896197e-02
 1.62951420791042e-02  3.03405831674053e-02
 1.88631937781153e-02  3.28127558622082e-02
 2.16807137532775e-02  3.54009118783559e-02
 2.47159162958630e-02  3.80405097800300e-02
 2.80064400105864e-02  4.07340509176516e-02
 3.15762558914965e-02  4.35113133577125e-02
 3.53948396168776e-02  4.63227089787754e-02
 3.94949825480075e-02  4.91900115930097e-02
 4.38979282781582e-02  5.21108032554236e-02
 4.85758075737765e-02  5.50183833600166e-02
 5.35679916138118e-02  5.78523882739352e-02
 5.88818211488708e-02  6.07244328273658e-02
 6.45001629027313e-02  6.36184231690129e-02
 7.04692046391145e-02  6.65546178660413e-02
 7.67740309924709e-02  6.95129450363445e-02
 8.34162127168367e-02  7.24727708745146e-02
 9.04290195190656e-02  7.54264751957723e-02
 9.77906533229447e-02  7.83468460947909e-02
 1.05536187198748e-01  8.12802563599958e-02
 1.13658760041779e-01  8.42152020271616e-02
 1.22161483318940e-01  8.71178225470045e-02
 1.31067498602735e-01  8.99848513379758e-02
 1.40354649921884e-01  9.27884552153119e-02
 1.50055110786138e-01  9.55453584560182e-02
 1.60148962661562e-01  9.82538169978288e-02
 1.70658187899640e-01  1.00798431609019e-01
 1.81574957422924e-01  1.03305280699590e-01
 1.92907571409635e-01  1.05660689240059e-01
 2.04657634577812e-01  1.07856855125684e-01
 2.16817353069424e-01  1.09911992538676e-01
 2.29396483963478e-01  1.11846653172501e-01
 2.42377800694080e-01  1.13535700418589e-01
 2.55773624268338e-01  1.14986379317483e-01
 2.69566785632899e-01  1.16278920086386e-01
 2.83765797226135e-01  1.17362797475168e-01
 2.98347982887804e-01  1.18208683933068e-01
 3.13318978785268e-01  1.18571935416322e-01
 3.28658461892810e-01  1.18459060901856e-01
 3.44364941645546e-01  1.18000706312284e-01
 3.60419773725681e-01  1.17309806429901e-01
 3.76811233766957e-01  1.16329941236792e-01
 3.93525251020729e-01  1.15071850941308e-01
 4.10538642553571e-01  1.13521326193103e-01
 4.27843232490823e-01  1.11721901821581e-01
 4.45406663468198e-01  1.09580989598221e-01
 4.63222254103030e-01  1.07253170333079e-01
 4.81251545655716e-01  1.04613937654596e-01
 4.99481026671737e-01  1.01778823101636e-01
 5.17879583085697e-01  9.88089514441230e-02
 5.36417631367010e-01  9.55934075910073e-02
 5.55075704909560e-01  9.22140190965996e-02
 5.73808427242608e-01  8.86894855185829e-02
 5.92596731105059e-01  8.50110775931861e-02
 6.11401377553511e-01  8.12122575146622e-02
 6.30186430605241e-01  7.72757359844751e-02
 6.48926781663159e-01  7.32983493570265e-02
 6.67570206424973e-01  6.92686876311989e-02
 6.86088429590952e-01  6.52381225303778e-02
 7.04445389043917e-01  6.11812566911815e-02
 7.22592093722966e-01  5.71842457645559e-02
 7.40501800453524e-01  5.32039889631887e-02
 7.58125457122835e-01  4.93126393431273e-02
 7.75421014376153e-01  4.55148449822962e-02
 7.92362373587600e-01  4.18229565648573e-02
 8.08894546151696e-01  3.82586303338408e-02
 8.24974633014891e-01  3.48368924753913e-02
 8.40576952273409e-01  3.15563359574061e-02
 8.55652758808818e-01  2.84157402817726e-02
 8.70162898882712e-01  2.54140985939798e-02
 8.84085033071272e-01  2.25922783251733e-02
 8.97361214262371e-01  1.99244004385145e-02
 9.09954680076662e-01  1.74419342834668e-02
 9.21851471402547e-01  1.51251136555526e-02
 9.33012836658427e-01  1.29872824772150e-02
 9.43389278969050e-01  1.10135756139082e-02
 9.52973153850560e-01  9.20496509354274e-03
 9.61743130827061e-01  7.55450677559884e-03
 9.69640690675464e-01  6.07278215333027e-03
 9.76664215898664e-01  4.75925527368246e-03
 9.82815077112014e-01  3.61259639232623e-03
 9.88028440045103e-01  2.64364628761350e-03
 9.92304836603751e-01  1.85100324299260e-03
 9.95693518775914e-01  1.22436507375048e-03
 9.98120489340015e-01  7.76397082623574e-04
 9.99443037908705e-01  5.32582176957778e-04
 1.00000000000000e+00  4.29969298424703e-04
