                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.228050       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  5.73127299198577e-05
 9.99429683992583e-01  9.33491719048945e-05
 9.98063017832965e-01  1.80023092588360e-04
 9.95573914266674e-01  3.39016894995297e-04
 9.92086309749559e-01  5.64182431326183e-04
 9.87686148675057e-01  8.52073568244036e-04
 9.82330525170640e-01  1.20788106020075e-03
 9.76011908335692e-01  1.63472562346379e-03
 9.68787467298381e-01  2.13123870429354e-03
 9.60674860259240e-01  2.69828074797764e-03
 9.51675358763677e-01  3.33726008649793e-03
 9.41827652746244e-01  4.04605177609047e-03
 9.31175295355131e-01  4.84514477484869e-03
 9.19730397431178e-01  5.50967963091081e-03
 9.07524559194720e-01  5.89917278407157e-03
 8.94610408070308e-01  6.02603259388563e-03
 8.81009696499435e-01  5.88531185204666e-03
 8.66747905197194e-01  5.42781204994621e-03
 8.51890258171205e-01  4.65069239402617e-03
 8.36469462621421e-01  3.51413685499455e-03
 8.20513485943698e-01  2.00503696205355e-03
 8.04073832217581e-01  8.87153413780357e-05
 7.87191529885653e-01 -2.27128815270035e-03
 7.69897919101553e-01 -5.10059786766386e-03
 7.52252341235159e-01 -8.38786558792722e-03
 7.34291349178558e-01 -1.21165735511923e-02
 7.16044924955764e-01 -1.62805269999721e-02
 6.97571640033109e-01 -2.09349961650141e-02
 6.78906186433687e-01 -2.60793200362488e-02
 6.60080312620540e-01 -3.15330511750421e-02
 6.41147517137212e-01 -3.72417505977036e-02
 6.22137650968852e-01 -4.31117409379287e-02
 6.03087998194415e-01 -4.90625056848895e-02
 5.84045042118975e-01 -5.50182112343878e-02
 5.65030897687003e-01 -6.09063271620727e-02
 5.46088602779599e-01 -6.66187999513618e-02
 5.27248673916899e-01 -7.21049398457503e-02
 5.08535950506088e-01 -7.73049493679604e-02
 4.89992355470388e-01 -8.21645770190093e-02
 4.71632114506831e-01 -8.65945289318917e-02
 4.53492503744348e-01 -9.05837876287828e-02
 4.35593302897673e-01 -9.40842720178037e-02
 4.17956065616942e-01 -9.71264949310067e-02
 4.00609748442576e-01 -9.96407364273663e-02
 3.83560931606009e-01 -1.01785840003444e-01
 3.66843215733716e-01 -1.03455644849661e-01
 3.50457316320503e-01 -1.04731520004761e-01
 3.34434484008630e-01 -1.05607504242783e-01
 3.18774100329315e-01 -1.06057577628715e-01
 3.03499623121295e-01 -1.06192841929487e-01
 2.88611293565648e-01 -1.06007813733589e-01
 2.74124386665666e-01 -1.05529993964976e-01
 2.60041455523719e-01 -1.04710331781124e-01
 2.46374872015918e-01 -1.03685687812715e-01
 2.33123443938833e-01 -1.02402990707739e-01
 2.20293777810423e-01 -1.00895008547800e-01
 2.07883282965331e-01 -9.91775357191610e-02
 1.95902956391646e-01 -9.72766360229947e-02
 1.84341253066628e-01 -9.52158265777969e-02
 1.73213930954161e-01 -9.30165696950763e-02
 1.62499176129638e-01 -9.06647519936485e-02
 1.52214602777259e-01 -8.81745091776174e-02
 1.42331759398971e-01 -8.55991656245716e-02
 1.32872111539190e-01 -8.29608979510436e-02
 1.23806439629760e-01 -8.02467786632955e-02
 1.15147623386077e-01 -7.74920705988654e-02
 1.06887208802748e-01 -7.46758347686572e-02
 9.90071115215634e-02 -7.18357623757595e-02
 9.15234043853440e-02 -6.89917020716384e-02
 8.43970428172224e-02 -6.61361765477894e-02
 7.76464790199521e-02 -6.32840211929362e-02
 7.12479082120208e-02 -6.04468450094277e-02
 6.51878662973747e-02 -5.76292496220185e-02
 5.94874721274203e-02 -5.48497356207547e-02
 5.41002464180900e-02 -5.21006274738210e-02
 4.90378786701877e-02 -4.93951299660060e-02
 4.43003497573340e-02 -4.67414708408511e-02
 3.98423597346805e-02 -4.41270253909741e-02
 3.56899752436130e-02 -4.15693619181743e-02
 3.18292350050659e-02 -3.90746326314871e-02
 2.82200072057900e-02 -3.66187388582741e-02
 2.48925247792698e-02 -3.42370575502718e-02
 2.18286683030035e-02 -3.19283996959586e-02
 1.89846947131332e-02 -2.96705916794254e-02
 1.63921917020335e-02 -2.74906568769909e-02
 1.40446346341990e-02 -2.53943708822740e-02
 1.18798249846349e-02 -2.33159238201861e-02
 9.93094518736226e-03 -2.12774586393829e-02
 8.21940795734749e-03 -1.93461937868447e-02
 6.65838622137879e-03 -1.74702680979824e-02
 5.26774192850643e-03 -1.57300149046499e-02
 4.09515753852961e-03 -1.40270679370217e-02
 3.09878859713642e-03 -1.22348442037730e-02
 2.19660773551101e-03 -1.01006536272688e-02
 1.46264176301869e-03 -7.51137314500325e-03
 9.64484608297922e-04 -5.05999354222849e-03
 5.99373867982851e-04 -3.10133547669379e-03
 2.90086645599082e-04 -1.44642890910145e-03
 7.80707788302466e-05 -4.21408911439937e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  4.33352018773475e-04
 2.89878724192004e-04  1.71616121782789e-03
 5.98775316682048e-04  3.63969868990613e-03
 9.63326351634835e-04  6.02552633714541e-03
 1.45966821282819e-03  8.80348494517797e-03
 2.19097636449990e-03  1.16197565213909e-02
 3.08997841959778e-03  1.40975233647657e-02
 4.08271112470316e-03  1.62839281288641e-02
 5.24853124383664e-03  1.84958823750956e-02
 6.63128223001261e-03  2.08573329612478e-02
 8.18368429859057e-03  2.32760695160949e-02
 9.88361416849065e-03  2.56761369651049e-02
 1.18176401547236e-02  2.82132527341633e-02
 1.39661993216830e-02  3.08180241968724e-02
 1.62951420791042e-02  3.34478581775298e-02
 1.88631937781153e-02  3.61587617465091e-02
 2.16807137532775e-02  3.89400327686846e-02
 2.47159162958630e-02  4.17467914055135e-02
 2.80064400105864e-02  4.45962469264656e-02
 3.15762558914965e-02  4.75114352290019e-02
 3.53948396168776e-02  5.04628290012982e-02
 3.94949825480075e-02  5.34603648926868e-02
 4.38979282781582e-02  5.65059553549061e-02
 4.85758075737765e-02  5.95820683459238e-02
 5.35679916138118e-02  6.27295082423692e-02
 5.88818211488708e-02  6.59079064398189e-02
 6.45001629027313e-02  6.90952795542639e-02
 7.04692046391145e-02  7.22968072283302e-02
 7.67740309924709e-02  7.54899119282439e-02
 8.34162127168367e-02  7.86673798911376e-02
 9.04290195190656e-02  8.18372060719172e-02
 9.77906533229447e-02  8.49766666689055e-02
 1.05536187198748e-01  8.80883827973746e-02
 1.13658760041779e-01  9.11362959349832e-02
 1.22161483318940e-01  9.41491552589288e-02
 1.31067498602735e-01  9.70529653837600e-02
 1.40354649921884e-01  9.98657437944556e-02
 1.50055110786138e-01  1.02591243852455e-01
