                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.234819       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  2.62009746014469e-04
 9.99429683992583e-01  2.91633982896205e-04
 9.98063017832965e-01  3.63239253441314e-04
 9.95573914266674e-01  4.95844186367107e-04
 9.92086309749559e-01  6.86249810757399e-04
 9.87686148675057e-01  9.33790600897762e-04
 9.82330525170640e-01  1.24541020921875e-03
 9.76011908335692e-01  1.62647080389572e-03
 9.68787467298381e-01  2.07811805555649e-03
 9.60674860259240e-01  2.60292301170324e-03
 9.51675358763677e-01  3.20322300314727e-03
 9.41827652746244e-01  3.87699878425203e-03
 9.31175295355131e-01  4.66919146205205e-03
 9.19730397431178e-01  5.31928979620308e-03
 9.07524559194720e-01  5.73485540060482e-03
 8.94610408070308e-01  5.87291742464236e-03
 8.81009696499435e-01  5.72805424031441e-03
 8.66747905197194e-01  5.24423926093564e-03
 8.51890258171205e-01  4.42321130982902e-03
 8.36469462621421e-01  3.23036020807656e-03
 8.20513485943698e-01  1.64278552115538e-03
 8.04073832217581e-01 -3.80878671976243e-04
 7.87191529885653e-01 -2.88399116295533e-03
 7.69897919101553e-01 -5.89488355003285e-03
 7.52252341235159e-01 -9.42132133047935e-03
 7.34291349178558e-01 -1.34328012811168e-02
 7.16044924955764e-01 -1.79158468436935e-02
 6.97571640033109e-01 -2.28484070121430e-02
 6.78906186433687e-01 -2.81947534631284e-02
 6.60080312620540e-01 -3.38725921005433e-02
 6.41147517137212e-01 -3.98164588923376e-02
 6.22137650968852e-01 -4.59105532888637e-02
 6.03087998194415e-01 -5.20725314659354e-02
 5.84045042118975e-01 -5.82123067446573e-02
 5.65030897687003e-01 -6.42860187878335e-02
 5.46088602779599e-01 -7.01540125734445e-02
 5.27248673916899e-01 -7.57785577110678e-02
 5.08535950506088e-01 -8.10872157672315e-02
 4.89992355470388e-01 -8.60431851519609e-02
 4.71632114506831e-01 -9.05695123043968e-02
 4.53492503744348e-01 -9.46568069844855e-02
 4.35593302897673e-01 -9.82537138875866e-02
 4.17956065616942e-01 -1.01401260779135e-01
 4.00609748442576e-01 -1.03998975449808e-01
 3.83560931606009e-01 -1.06252698653623e-01
 3.66843215733716e-01 -1.08010932031598e-01
 3.50457316320503e-01 -1.09379159946483e-01
 3.34434484008630e-01 -1.10334989091951e-01
 3.18774100329315e-01 -1.10847906272929e-01
 3.03499623121295e-01 -1.11055702736166e-01
 2.88611293565648e-01 -1.10928695959523e-01
 2.74124386665666e-01 -1.10510959328906e-01
 2.60041455523719e-01 -1.09717912157793e-01
 2.46374872015918e-01 -1.08726916217742e-01
 2.33123443938833e-01 -1.07461161321067e-01
 2.20293777810423e-01 -1.05952520937258e-01
 2.07883282965331e-01 -1.04216248858882e-01
 1.95902956391646e-01 -1.02287595510640e-01
 1.84341253066628e-01 -1.00192811780815e-01
 1.73213930954161e-01 -9.79499836441508e-02
 1.62499176129638e-01 -9.55319192788403e-02
 1.52214602777259e-01 -9.29611493202750e-02
 1.42331759398971e-01 -9.02951252654321e-02
 1.32872111539190e-01 -8.75566612254474e-02
 1.23806439629760e-01 -8.47331397303235e-02
 1.15147623386077e-01 -8.18621583026942e-02
 1.06887208802748e-01 -7.89177849553677e-02
 9.90071115215634e-02 -7.59449588704951e-02
 9.15234043853440e-02 -7.29617455997867e-02
 8.43970428172224e-02 -6.99605140532556e-02
 7.76464790199521e-02 -6.69583520648240e-02
 7.12479082120208e-02 -6.39691212089685e-02
 6.51878662973747e-02 -6.09955709491589e-02
 5.94874721274203e-02 -5.80544772622660e-02
 5.41002464180900e-02 -5.51434226781052e-02
 4.90378786701877e-02 -5.22806467884946e-02
 4.43003497573340e-02 -4.94727540642813e-02
 3.98423597346805e-02 -4.67048583454744e-02
 3.56899752436130e-02 -4.39959100596586e-02
 3.18292350050659e-02 -4.13525347790641e-02
