                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250336       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.25002875263665e-04
 9.99429683992583e-01 -1.03533383906809e-04
 9.98063017832965e-01 -5.10332637061895e-05
 9.95573914266674e-01  4.83211207348671e-05
 9.92086309749559e-01  1.95363812474137e-04
 9.87686148675057e-01  3.93259305391316e-04
 9.82330525170640e-01  6.51485378025834e-04
 9.76011908335692e-01  9.78466350885372e-04
 9.68787467298381e-01  1.37852553886064e-03
 9.60674860259240e-01  1.85612558378249e-03
 9.51675358763677e-01  2.41413270371036e-03
 9.41827652746244e-01  3.04949366770721e-03
 9.31175295355131e-01  3.84699450939121e-03
 9.19730397431178e-01  4.49149108569606e-03
 9.07524559194720e-01  4.90904510919761e-03
 8.94610408070308e-01  5.03035860032308e-03
 8.81009696499435e-01  4.83646059397284e-03
 8.66747905197194e-01  4.26304036257323e-03
 8.51890258171205e-01  3.31533846731646e-03
 8.36469462621421e-01  1.96796515670572e-03
 8.20513485943698e-01  1.82414214793851e-04
 8.04073832217581e-01 -2.09065141127484e-03
 7.87191529885653e-01 -4.90071771918083e-03
 7.69897919101553e-01 -8.28022820570041e-03
 7.52252341235159e-01 -1.22540373142282e-02
 7.34291349178558e-01 -1.67624085750467e-02
 7.16044924955764e-01 -2.17772077872271e-02
 6.97571640033109e-01 -2.72327426864801e-02
 6.78906186433687e-01 -3.30672240472159e-02
 6.60080312620540e-01 -3.92394192555291e-02
 6.41147517137212e-01 -4.56714045475768e-02
 6.22137650968852e-01 -5.22295264720528e-02
 6.03087998194415e-01 -5.88295582561745e-02
 5.84045042118975e-01 -6.53664502655904e-02
 5.65030897687003e-01 -7.18165151456601e-02
 5.46088602779599e-01 -7.80216897205647e-02
 5.27248673916899e-01 -8.39492019967537e-02
 5.08535950506088e-01 -8.95206230359190e-02
 4.89992355470388e-01 -9.47136719386460e-02
 4.71632114506831e-01 -9.94672305340512e-02
 4.53492503744348e-01 -1.03771685920629e-01
 4.35593302897673e-01 -1.07580154376352e-01
 4.17956065616942e-01 -1.10937782581842e-01
 4.00609748442576e-01 -1.13732410070283e-01
 3.83560931606009e-01 -1.16179268543473e-01
 3.66843215733716e-01 -1.18113915167626e-01
 3.50457316320503e-01 -1.19648392658189e-01
 3.34434484008630e-01 -1.20751769010806e-01
 3.18774100329315e-01 -1.21394003224454e-01
 3.03499623121295e-01 -1.21722187841242e-01
 2.88611293565648e-01 -1.21690500164351e-01
 2.74124386665666e-01 -1.21355703585890e-01
 2.60041455523719e-01 -1.20612642693893e-01
 2.46374872015918e-01 -1.19655623625077e-01
 2.33123443938833e-01 -1.18400182961529e-01
 2.20293777810423e-01 -1.16874965107827e-01
 2.07883282965331e-01 -1.15095497054641e-01
 1.95902956391646e-01 -1.13101669076329e-01
 1.84341253066628e-01 -1.10921679971906e-01
 1.73213930954161e-01 -1.08571700584220e-01
 1.62499176129638e-01 -1.06017154984355e-01
 1.52214602777259e-01 -1.03288387568085e-01
 1.42331759398971e-01 -1.00442787792374e-01
 1.32872111539190e-01 -9.75029808306825e-02
 1.23806439629760e-01 -9.44593682347488e-02
