                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.245805       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  2.11214628549395e-04
 9.99429683992583e-01  2.31655035533034e-04
 9.98063017832965e-01  2.81746450580037e-04
 9.95573914266674e-01  3.76916510348126e-04
 9.92086309749559e-01  5.18517785304542e-04
 9.87686148675057e-01  7.10205895311292e-04
 9.82330525170640e-01  9.61782598525806e-04
 9.76011908335692e-01  1.28205295953043e-03
 9.68787467298381e-01  1.67571866765163e-03
 9.60674860259240e-01  2.14743734644087e-03
 9.51675358763677e-01  2.70006982432516e-03
 9.41827652746244e-01  3.33032503900516e-03
 9.31175295355131e-01  4.12858267559019e-03
 9.19730397431178e-01  4.77842615690770e-03
 9.07524559194720e-01  5.20661000779855e-03
 8.94610408070308e-01  5.34219791730924e-03
 8.81009696499435e-01  5.17285740077182e-03
 8.66747905197194e-01  4.63432700432218e-03
 8.51890258171205e-01  3.73215926584692e-03
 8.36469462621421e-01  2.43867152306669e-03
 8.20513485943698e-01  7.18422209596126e-04
 8.04073832217581e-01 -1.47712039665788e-03
 7.87191529885653e-01 -4.19733826209900e-03
 7.69897919101553e-01 -7.47272186720692e-03
 7.52252341235159e-01 -1.13273714859435e-02
 7.34291349178558e-01 -1.57084924375652e-02
 7.16044924955764e-01 -2.05910200812341e-02
 6.97571640033109e-01 -2.59105595770592e-02
 6.78906186433687e-01 -3.16082853927099e-02
 6.60080312620540e-01 -3.76451820624495e-02
 6.41147517137212e-01 -4.39461703783662e-02
 6.22137650968852e-01 -5.03787557305778e-02
 6.03087998194415e-01 -5.68593954780858e-02
 5.84045042118975e-01 -6.32858754462303e-02
 5.65030897687003e-01 -6.96337986857256e-02
 5.46088602779599e-01 -7.57445868402767e-02
 5.27248673916899e-01 -8.15869828815133e-02
 5.08535950506088e-01 -8.70819263747460e-02
 4.89992355470388e-01 -9.22056928897012e-02
 4.71632114506831e-01 -9.68935625215237e-02
 4.53492503744348e-01 -1.01136615470472e-01
 4.35593302897673e-01 -1.04885091097863e-01
 4.17956065616942e-01 -1.08184948886904e-01
 4.00609748442576e-01 -1.10921112080559e-01
 3.83560931606009e-01 -1.13317196163512e-01
 3.66843215733716e-01 -1.15202350171623e-01
 3.50457316320503e-01 -1.16692550707309e-01
