                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.198676       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.29695931579301e-04
 9.99429683992583e-01 -2.51868186036586e-04
 9.98063017832965e-01 -6.75332178956321e-05
 9.95573914266674e-01  2.60378870772179e-04
 9.92086309749559e-01  7.02988482733932e-04
 9.87686148675057e-01  1.23367489378457e-03
 9.82330525170640e-01  1.83844186302627e-03
 9.76011908335692e-01  2.49487493530717e-03
 9.68787467298381e-01  3.17130547643405e-03
 9.60674860259240e-01  3.83898355205679e-03
 9.51675358763677e-01  4.46913350740929e-03
 9.41827652746244e-01  5.02980139459001e-03
 9.31175295355131e-01  5.44659725157193e-03
 9.19730397431178e-01  5.69015207686106e-03
 9.07524559194720e-01  5.98301437962757e-03
 8.94610408070308e-01  6.02626108920666e-03
 8.81009696499435e-01  5.78490469978740e-03
 8.66747905197194e-01  5.23347818892520e-03
 8.51890258171205e-01  4.41015804164842e-03
 8.36469462621421e-01  3.29786350263753e-03
 8.20513485943698e-01  1.85418677565878e-03
 8.04073832217581e-01  8.15812931810451e-05
 7.87191529885653e-01 -2.02226254033088e-03
 7.69897919101553e-01 -4.49124617875417e-03
 7.52252341235159e-01 -7.27269069047632e-03
 7.34291349178558e-01 -1.03861514422594e-02
 7.16044924955764e-01 -1.39834103774804e-02
 6.97571640033109e-01 -1.76235626249461e-02
 6.78906186433687e-01 -2.11218148809107e-02
 6.60080312620540e-01 -2.48803828195912e-02
 6.41147517137212e-01 -2.89704389846960e-02
 6.22137650968852e-01 -3.32214903179440e-02
 6.03087998194415e-01 -3.75684866837340e-02
 5.84045042118975e-01 -4.19745669023283e-02
 5.65030897687003e-01 -4.63448828710565e-02
 5.46088602779599e-01 -5.06426380693329e-02
 5.27248673916899e-01 -5.48133749742050e-02
 5.08535950506088e-01 -5.88315022666487e-02
 4.89992355470388e-01 -6.26063556631658e-02
 4.71632114506831e-01 -6.60650757920739e-02
 4.53492503744348e-01 -6.91652896201654e-02
 4.35593302897673e-01 -7.18795048856137e-02
 4.17956065616942e-01 -7.42138289699392e-02
 4.00609748442576e-01 -7.61608331926821e-02
 3.83560931606009e-01 -7.77453638773570e-02
 3.66843215733716e-01 -7.89988122956975e-02
 3.50457316320503e-01 -7.98538155039111e-02
 3.34434484008630e-01 -8.04000262605127e-02
 3.18774100329315e-01 -8.06662467200960e-02
 3.03499623121295e-01 -8.06400048996404e-02
 2.88611293565648e-01 -8.03607910599313e-02
 2.74124386665666e-01 -7.98291358347016e-02
 2.60041455523719e-01 -7.91216224698484e-02
 2.46374872015918e-01 -7.82403427237557e-02
 2.33123443938833e-01 -7.71581233506086e-02
 2.20293777810423e-01 -7.59193805115169e-02
 2.07883282965331e-01 -7.45617104446878e-02
 1.95902956391646e-01 -7.30846031248537e-02
 1.84341253066628e-01 -7.14723263686347e-02
 1.73213930954161e-01 -6.97603815347127e-02
 1.62499176129638e-01 -6.79797419872455e-02
 1.52214602777259e-01 -6.61322866919348e-02
 1.42331759398971e-01 -6.42287300308228e-02
 1.32872111539190e-01 -6.22838801689121e-02
 1.23806439629760e-01 -6.02946758574342e-02
 1.15147623386077e-01 -5.82851233148887e-02
 1.06887208802748e-01 -5.62576254105023e-02
 9.90071115215634e-02 -5.42074105048024e-02
 9.15234043853440e-02 -5.21412036753723e-02
 8.43970428172224e-02 -5.00666000458242e-02
 7.76464790199521e-02 -4.80015244080115e-02
 7.12479082120208e-02 -4.59468536306620e-02
 6.51878662973747e-02 -4.39044939321321e-02
 5.94874721274203e-02 -4.18904405793663e-02
 5.41002464180900e-02 -3.98878314418877e-02
 4.90378786701877e-02 -3.79048723406625e-02
 4.43003497573340e-02 -3.59507794703136e-02
 3.98423597346805e-02 -3.40167091520976e-02
 3.56899752436130e-02 -3.21172243905164e-02
 3.18292350050659e-02 -3.02569271077490e-02
 2.82200072057900e-02 -2.84229396341110e-02
 2.48925247792698e-02 -2.66211731005812e-02
 2.18286683030035e-02 -2.48664631885891e-02
 1.89846947131332e-02 -2.31224146745884e-02
 1.63921917020335e-02 -2.14147624837810e-02
 1.40446346341990e-02 -1.97670631361491e-02
 1.18798249846349e-02 -1.81181549597431e-02
 9.93094518736226e-03 -1.64951156505917e-02
 8.21940795734749e-03 -1.49508995532172e-02
 6.65838622137879e-03 -1.35727939094015e-02
 5.26774192850643e-03 -1.21700876332625e-02
 4.09515753852961e-03 -1.07078578126017e-02
 3.09878859713642e-03 -9.18371920926839e-03
 2.19660773551101e-03 -7.32222667037583e-03
 1.46264176301869e-03 -5.09759697683117e-03
 9.64484608297922e-04 -3.42639938661975e-03
 5.99373867982851e-04 -2.20219584448485e-03
 2.90086645599082e-04 -1.15612834237872e-03
 7.80707788302466e-05 -2.95103535625131e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  3.10922728600610e-04
 2.89878724192004e-04  1.33658216445743e-03
 5.98775316682048e-04  3.17338332824211e-03
 9.63326351634835e-04  5.55794910993769e-03
 1.45966821282819e-03  8.48291607451422e-03
 2.19097636449990e-03  1.12038268838144e-02
 3.08997841959778e-03  1.32747048533150e-02
 4.08271112470316e-03  1.52009507162882e-02
 5.24853124383664e-03  1.71230641062515e-02
 6.63128223001261e-03  1.91293269172267e-02
 8.18368429859057e-03  2.13083824275886e-02
 9.88361416849065e-03  2.34858519826418e-02
 1.18176401547236e-02  2.57408653059660e-02
 1.39661993216830e-02  2.80820137598983e-02
 1.62951420791042e-02  3.04655920884724e-02
 1.88631937781153e-02  3.29086935378997e-02
 2.16807137532775e-02  3.54802707234881e-02
 2.47159162958630e-02  3.81100486806096e-02
 2.80064400105864e-02  4.07942372548864e-02
 3.15762558914965e-02  4.35617300579580e-02
 3.53948396168776e-02  4.63635024787419e-02
 3.94949825480075e-02  4.92212015276741e-02
 4.38979282781582e-02  5.21329741586162e-02
 4.85758075737765e-02  5.50265941227568e-02
 5.35679916138118e-02  5.78306467255811e-02
 5.88818211488708e-02  6.06704075854044e-02
 6.45001629027313e-02  6.35315678571802e-02
 7.04692046391145e-02  6.64363878893824e-02
 7.67740309924709e-02  6.93655322732760e-02
 8.34162127168367e-02  7.22964546373736e-02
 9.04290195190656e-02  7.52188426993778e-02
 9.77906533229447e-02  7.81051929687860e-02
 1.05536187198748e-01  8.10081659131225e-02
 1.13658760041779e-01  8.39164805524419e-02
 1.22161483318940e-01  8.67980338826499e-02
 1.31067498602735e-01  8.96472156869956e-02
 1.40354649921884e-01  9.24418279697268e-02
 1.50055110786138e-01  9.51913180699635e-02
 1.60148962661562e-01  9.78947433795829e-02
 1.70658187899640e-01  1.00442569805896e-01
 1.81574957422924e-01  1.02951911544139e-01
 1.92907571409635e-01  1.05313226165926e-01
 2.04657634577812e-01  1.07520132492806e-01
 2.16817353069424e-01  1.09593299071001e-01
 2.29396483963478e-01  1.11548418694707e-01
