                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.205999       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.64537812949972e-04
 9.99429683992583e-01 -2.98652856743244e-04
 9.98063017832965e-01 -1.42264768258896e-04
 9.95573914266674e-01  1.37199085095524e-04
 9.92086309749559e-01  5.17303394428359e-04
 9.87686148675057e-01  9.78211066201957e-04
 9.82330525170640e-01  1.51196251101622e-03
 9.76011908335692e-01  2.10467437637613e-03
 9.68787467298381e-01  2.73551264158572e-03
 9.60674860259240e-01  3.38761432951254e-03
 9.51675358763677e-01  4.04589460717481e-03
 9.41827652746244e-01  4.69383560539087e-03
 9.31175295355131e-01  5.25598675302762e-03
 9.19730397431178e-01  5.66213355370361e-03
 9.07524559194720e-01  5.99572251999729e-03
 8.94610408070308e-01  6.08754703699035e-03
 8.81009696499435e-01  5.92816871146686e-03
 8.66747905197194e-01  5.48118160167956e-03
 8.51890258171205e-01  4.74447261654025e-03
 8.36469462621421e-01  3.67566393818780e-03
 8.20513485943698e-01  2.26888436170133e-03
 8.04073832217581e-01  5.05170386126987e-04
 7.87191529885653e-01 -1.63585382613155e-03
 7.69897919101553e-01 -4.17684343579839e-03
 7.52252341235159e-01 -7.07114928122894e-03
 7.34291349178558e-01 -1.03257825539181e-02
 7.16044924955764e-01 -1.39780525519717e-02
 6.97571640033109e-01 -1.78300519486052e-02
 6.78906186433687e-01 -2.18009439332350e-02
 6.60080312620540e-01 -2.60670012730668e-02
 6.41147517137212e-01 -3.05926073780154e-02
 6.22137650968852e-01 -3.53058116019293e-02
 6.03087998194415e-01 -4.01346632182131e-02
 5.84045042118975e-01 -4.50369663770206e-02
 5.65030897687003e-01 -4.98993876260798e-02
 5.46088602779599e-01 -5.46832353505086e-02
 5.27248673916899e-01 -5.93207517078939e-02
 5.08535950506088e-01 -6.37838117238086e-02
 4.89992355470388e-01 -6.79776309458906e-02
 4.71632114506831e-01 -7.18050286388504e-02
 4.53492503744348e-01 -7.52335865568542e-02
 4.35593302897673e-01 -7.82290895572024e-02
 4.17956065616942e-01 -8.07937374385026e-02
 4.00609748442576e-01 -8.29312347484107e-02
 3.83560931606009e-01 -8.46658061822826e-02
 3.66843215733716e-01 -8.60244908174215e-02
 3.50457316320503e-01 -8.69797660896641e-02
 3.34434484008630e-01 -8.75964780592939e-02
 3.18774100329315e-01 -8.78830509882536e-02
 3.03499623121295e-01 -8.78513620263278e-02
 2.88611293565648e-01 -8.75511231180418e-02
