                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.204353       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.59883005240613e-04
 9.99429683992583e-01 -2.91289948300382e-04
 9.98063017832965e-01 -1.28573937737040e-04
 9.95573914266674e-01  1.61828604636287e-04
 9.92086309749559e-01  5.55984381729773e-04
 9.87686148675057e-01  1.03249248257874e-03
 9.82330525170640e-01  1.58202058472804e-03
 9.76011908335692e-01  2.18879799915654e-03
 9.68787467298381e-01  2.82966386995986e-03
 9.60674860259240e-01  3.48529452989716e-03
 9.51675358763677e-01  4.13787557370189e-03
 9.41827652746244e-01  4.76793363952691e-03
 9.31175295355131e-01  5.29756298728841e-03
 9.19730397431178e-01  5.66612965002774e-03
 9.07524559194720e-01  5.99436800598282e-03
 8.94610408070308e-01  6.07834408123063e-03
 8.81009696499435e-01  5.90582440450238e-03
 8.66747905197194e-01  5.44218895794279e-03
 8.51890258171205e-01  4.69177070008471e-03
 8.36469462621421e-01  3.61622900658159e-03
 8.20513485943698e-01  2.20387181900697e-03
 8.04073832217581e-01  4.39202928671015e-04
 7.87191529885653e-01 -1.69522286242197e-03
 7.69897919101553e-01 -4.22385345140215e-03
 7.52252341235159e-01 -7.09898602565424e-03
 7.34291349178558e-01 -1.03303191760070e-02
 7.16044924955764e-01 -1.39772785319590e-02
 6.97571640033109e-01 -1.77825672878356e-02
 6.78906186433687e-01 -2.16407730687557e-02
 6.60080312620540e-01 -2.57900996488417e-02
 6.41147517137212e-01 -3.02145693045787e-02
 6.22137650968852e-01 -3.48231244090093e-02
 6.03087998194415e-01 -3.95450672993416e-02
 5.84045042118975e-01 -4.43393846867153e-02
 5.65030897687003e-01 -4.90959662161467e-02
 5.46088602779599e-01 -5.37768749171941e-02
 5.27248673916899e-01 -5.83166606914152e-02
 5.08535950506088e-01 -6.26879066180327e-02
 4.89992355470388e-01 -6.67960496243219e-02
 4.71632114506831e-01 -7.05480972289807e-02
 4.53492503744348e-01 -7.39093827359220e-02
 4.35593302897673e-01 -7.68469603067726e-02
 4.17956065616942e-01 -7.93632866191774e-02
 4.00609748442576e-01 -8.14609916660547e-02
 3.83560931606009e-01 -8.31626341036308e-02
 3.66843215733716e-01 -8.44977897842610e-02
 3.50457316320503e-01 -8.54303448269015e-02
 3.34434484008630e-01 -8.60305525006275e-02
 3.18774100329315e-01 -8.63109565049036e-02
 3.03499623121295e-01 -8.62777737897296e-02
 2.88611293565648e-01 -8.59796206681920e-02
 2.74124386665666e-01 -8.54098771036163e-02
 2.60041455523719e-01 -8.46348494879655e-02
 2.46374872015918e-01 -8.36649874912434e-02
 2.33123443938833e-01 -8.24891004008031e-02
 2.20293777810423e-01 -8.11475313786541e-02
 2.07883282965331e-01 -7.96701406099822e-02
 1.95902956391646e-01 -7.80572513140883e-02
 1.84341253066628e-01 -7.63052053886749e-02
 1.73213930954161e-01 -7.44475729376741e-02
 1.62499176129638e-01 -7.25111807219203e-02
 1.52214602777259e-01 -7.04947019675224e-02
 1.42331759398971e-01 -6.84200847094165e-02
 1.32872111539190e-01 -6.63040224825996e-02
 1.23806439629760e-01 -6.41398931283847e-02
 1.15147623386077e-01 -6.19536572632022e-02
 1.06887208802748e-01 -5.97441702203454e-02
 9.90071115215634e-02 -5.75149298971656e-02
 9.15234043853440e-02 -5.52787512621829e-02
 8.43970428172224e-02 -5.30380383931713e-02
 7.76464790199521e-02 -5.08079289890696e-02
 7.12479082120208e-02 -4.85912233782263e-02
 6.51878662973747e-02 -4.63919946115840e-02
 5.94874721274203e-02 -4.42283669033868e-02
 5.41002464180900e-02 -4.20825534234558e-02
 4.90378786701877e-02 -3.99607274330141e-02
 4.43003497573340e-02 -3.78730384813330e-02
 3.98423597346805e-02 -3.58109419653742e-02
 3.56899752436130e-02 -3.37892515444643e-02
 3.18292350050659e-02 -3.18126471215013e-02
 2.82200072057900e-02 -2.98672224205877e-02
 2.48925247792698e-02 -2.79635628191941e-02
 2.18286683030035e-02 -2.61181129511839e-02
 1.89846947131332e-02 -2.42906970108309e-02
 1.63921917020335e-02 -2.25069441679014e-02
 1.40446346341990e-02 -2.08060268839689e-02
 1.18798249846349e-02 -1.91102432827556e-02
 9.93094518736226e-03 -1.74309387007534e-02
 8.21940795734749e-03 -1.58553528076954e-02
 6.65838622137879e-03 -1.44378870805662e-02
 5.26774192850643e-03 -1.29765615994156e-02
 4.09515753852961e-03 -1.14533348480349e-02
 3.09878859713642e-03 -9.86902033216993e-03
 2.19660773551101e-03 -7.91977694179570e-03
 1.46264176301869e-03 -5.53331900793823e-03
 9.64484608297922e-04 -3.70807235577549e-03
 5.99373867982851e-04 -2.34176672508604e-03
 2.90086645599082e-04 -1.18516118674879e-03
 7.80707788302466e-05 -3.10154198808723e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  3.18387855332771e-04
 2.89878724192004e-04  1.28316066816432e-03
 5.98775316682048e-04  2.88237948812791e-03
 9.63326351634835e-04  4.90335163772626e-03
 1.45966821282819e-03  7.51941151456965e-03
 2.19097636449990e-03  1.03645099416599e-02
 3.08997841959778e-03  1.25761775080106e-02
 4.08271112470316e-03  1.45913864531789e-02
 5.24853124383664e-03  1.65595647857726e-02
 6.63128223001261e-03  1.86025764657119e-02
 8.18368429859057e-03  2.08394876683635e-02
 9.88361416849065e-03  2.30754267863241e-02
 1.18176401547236e-02  2.53864721294922e-02
 1.39661993216830e-02  2.77857978586938e-02
 1.62951420791042e-02  3.02303265795378e-02
 1.88631937781153e-02  3.27345191832868e-02
 2.16807137532775e-02  3.53385042108726e-02
 2.47159162958630e-02  3.79855148817131e-02
 2.80064400105864e-02  4.06861159770379e-02
 3.15762558914965e-02  4.34707532106584e-02
 3.53948396168776e-02  4.62894130847859e-02
 3.94949825480075e-02  4.91639651302546e-02
 4.38979282781582e-02  5.20915649775872e-02
 4.85758075737765e-02  5.50156285162298e-02
 5.35679916138118e-02  5.78952970347848e-02
 5.88818211488708e-02  6.08157949027566e-02
 6.45001629027313e-02  6.37583626153170e-02
 7.04692046391145e-02  6.67404118038534e-02
 7.67740309924709e-02  6.97409479771904e-02
 8.34162127168367e-02  7.27421895364282e-02
 9.04290195190656e-02  7.57403448231791e-02
 9.77906533229447e-02  7.87085470660353e-02
 1.05536187198748e-01  8.16843565089783e-02
 1.13658760041779e-01  8.46559810732702e-02
 1.22161483318940e-01  8.75875333127260e-02
 1.31067498602735e-01  9.04786984156122e-02
 1.40354649921884e-01  9.32946100928930e-02
 1.50055110786138e-01  9.60615197067901e-02
 1.60148962661562e-01  9.87764493870241e-02
 1.70658187899640e-01  1.01316446227002e-01
 1.81574957422924e-01  1.03819216329842e-01
 1.92907571409635e-01  1.06165874696315e-01
 2.04657634577812e-01  1.08346708746146e-01
 2.16817353069424e-01  1.10376436937472e-01
 2.29396483963478e-01  1.12282081498561e-01
 2.42377800694080e-01  1.13934119628474e-01
 2.55773624268338e-01  1.15331521536409e-01
 2.69566785632899e-01  1.16533737162907e-01
 2.83765797226135e-01  1.17514465271017e-01
 2.98347982887804e-01  1.18262334166586e-01
 3.13318978785268e-01  1.18545373518293e-01
 3.28658461892810e-01  1.18407378498613e-01
 3.44364941645546e-01  1.17898388933809e-01
 3.60419773725681e-01  1.17147516611977e-01
 3.76811233766957e-01  1.16090645411046e-01
 3.93525251020729e-01  1.14737763553687e-01
 4.10538642553571e-01  1.13090060724076e-01
 4.27843232490823e-01  1.11221905039249e-01
 4.45406663468198e-01  1.09010381002834e-01
 4.63222254103030e-01  1.06611092312556e-01
 4.81251545655716e-01  1.03908073664362e-01
 4.99481026671737e-01  1.01013439739104e-01
 5.17879583085697e-01  9.79910364508030e-02
 5.36417631367010e-01  9.47288342016395e-02
 5.55075704909560e-01  9.13079123007815e-02
 5.73808427242608e-01  8.77490871970985e-02
 5.92596731105059e-01  8.40439830897906e-02
 6.11401377553511e-01  8.02231875348137e-02
 6.30186430605241e-01  7.62724228074352e-02
 6.48926781663159e-01  7.22896787888679e-02
 6.67570206424973e-01  6.82595727242452e-02
 6.86088429590952e-01  6.42387257183297e-02
 7.04445389043917e-01  6.01963462572669e-02
 7.22592093722966e-01  5.62242726170784e-02
 7.40501800453524e-01  5.22747412430520e-02
 7.58125457122835e-01  4.84199483916584e-02
 7.75421014376153e-01  4.46660723478857e-02
 7.92362373587600e-01  4.10224548614504e-02
 8.08894546151696e-01  3.75092535644079e-02
 8.24974633014891e-01  3.41425529967510e-02
 8.40576952273409e-01  3.09188710875240e-02
 8.55652758808818e-01  2.78355910357546e-02
 8.70162898882712e-01  2.48910578198344e-02
 8.84085033071272e-01  2.21282189222685e-02
 8.97361214262371e-01  1.95167585110355e-02
 9.09954680076662e-01  1.70878640106508e-02
 9.21851471402547e-01  1.48201468138782e-02
 9.33012836658427e-01  1.27306713113951e-02
 9.43389278969050e-01  1.08048037294401e-02
 9.52973153850560e-01  9.04836618726289e-03
 9.61743130827061e-01  7.44810966509376e-03
 9.69640690675464e-01  6.01407083264477e-03
 9.76664215898664e-01  4.74526032745169e-03
 9.82815077112014e-01  3.63977708241400e-03
 9.88028440045103e-01  2.70734719784186e-03
 9.92304836603751e-01  1.94585649846752e-03
 9.95693518775914e-01  1.34471439068061e-03
 9.98120489340015e-01  9.15466287736010e-04
 9.99443037908705e-01  6.82018827982253e-04
 1.00000000000000e+00  5.83807677321269e-04
