                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.241000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  3.40000000000000e-04
 9.99429683992583e-01  3.63383252523162e-04
 9.98063017832965e-01  4.20355026817176e-04
 9.95573914266674e-01  5.27449030706670e-04
 9.92086309749559e-01  6.84493385058934e-04
 9.87686148675057e-01  8.93689136796435e-04
 9.82330525170640e-01  1.16384731861423e-03
 9.76011908335692e-01  1.50261268548057e-03
 9.68787467298381e-01  1.91353901539538e-03
 9.60674860259240e-01  2.40066134151504e-03
 9.51675358763677e-01  2.96679544223918e-03
 9.41827652746244e-01  3.60929045182206e-03
 9.31175295355131e-01  4.40208216338788e-03
 9.19730397431178e-01  5.04874968838437e-03
 9.07524559194720e-01  5.47797192216599e-03
 8.94610408070308e-01  5.61957963108605e-03
 8.81009696499435e-01  5.46567548751113e-03
 8.66747905197194e-01  4.95452464072565e-03
 8.51890258171205e-01  4.09082049416106e-03
 8.36469462621421e-01  2.84417668918670e-03
 8.20513485943698e-01  1.18375102998237e-03
 8.04073832217581e-01 -9.36746519788804e-04
 7.87191529885653e-01 -3.56515475602163e-03
 7.69897919101553e-01 -6.73103639868611e-03
 7.52252341235159e-01 -1.04542832423174e-02
 7.34291349178558e-01 -1.46911758433107e-02
 7.16044924955764e-01 -1.94212444579706e-02
 6.97571640033109e-01 -2.45835587994444e-02
 6.78906186433687e-01 -3.01233863400755e-02
 6.60080312620540e-01 -3.60033191025422e-02
 6.41147517137212e-01 -4.21510533130160e-02
 6.22137650968852e-01 -4.84381231132333e-02
 6.03087998194415e-01 -5.47813830378726e-02
 5.84045042118975e-01 -6.10822710076304e-02
 5.65030897687003e-01 -6.73124935966194e-02
 5.46088602779599e-01 -7.33165009881762e-02
 5.27248673916899e-01 -7.90627181419515e-02
 5.08535950506088e-01 -8.44728051404566e-02
 4.89992355470388e-01 -8.95197864367163e-02
 4.71632114506831e-01 -9.41348686160690e-02
 4.53492503744348e-01 -9.83092255374521e-02
 4.35593302897673e-01 -1.01991240872731e-01
 4.17956065616942e-01 -1.05226567832148e-01
 4.00609748442576e-01 -1.07900907272977e-01
 3.83560931606009e-01 -1.10239435001456e-01
 3.66843215733716e-01 -1.12071167088425e-01
 3.50457316320503e-01 -1.13511946852394e-01
 3.34434484008630e-01 -1.14531417092149e-01
 3.18774100329315e-01 -1.15097589052306e-01
 3.03499623121295e-01 -1.15360000000000e-01
 2.88611293565648e-01 -1.15276586990510e-01
 2.74124386665666e-01 -1.14900171646609e-01
 2.60041455523719e-01 -1.14128847847918e-01
 2.46374872015918e-01 -1.13158284091228e-01
 2.33123443938833e-01 -1.11901451129861e-01
 2.20293777810423e-01 -1.10389160356025e-01
 2.07883282965331e-01 -1.08636508073301e-01
 1.95902956391646e-01 -1.06683174454160e-01
 1.84341253066628e-01 -1.04556848587802e-01
 1.73213930954161e-01 -1.02273938468587e-01
 1.62499176129638e-01 -9.98008744234280e-02
 1.52214602777259e-01 -9.71648944281043e-02
 1.42331759398971e-01 -9.44249086237616e-02
 1.32872111539190e-01 -9.16039577195570e-02
 1.23806439629760e-01 -8.86901867687227e-02
 1.15147623386077e-01 -8.57225139236930e-02
 1.06887208802748e-01 -8.26732110774709e-02
 9.90071115215634e-02 -7.95904179543545e-02
 9.15234043853440e-02 -7.64920819632557e-02
 8.43970428172224e-02 -7.33704709050950e-02
 7.76464790199521e-02 -7.02441092391981e-02
 7.12479082120208e-02 -6.71283671595117e-02
 6.51878662973747e-02 -6.40249062890107e-02
 5.94874721274203e-02 -6.09500095354587e-02
 5.41002464180900e-02 -5.79043089800602e-02
 4.90378786701877e-02 -5.49088592878789e-02
 4.43003497573340e-02 -5.19696117044212e-02
 3.98423597346805e-02 -4.90703353171191e-02
 3.56899752436130e-02 -4.62315149407378e-02
 3.18292350050659e-02 -4.34599489038698e-02
 2.82200072057900e-02 -4.07256838329659e-02
 2.48925247792698e-02 -3.80746999338060e-02
