                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.934611       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -8.12232963993229e-04
 9.99429683992583e-01 -3.50640645802888e-03
 9.98063017832965e-01 -9.89105685896558e-03
 9.95573914266674e-01 -2.12618799567602e-02
 9.92086309749559e-01 -3.66407229969987e-02
 9.87686148675057e-01 -5.51360701134472e-02
 9.82330525170640e-01 -7.63081865545633e-02
 9.76011908335692e-01 -9.94421737570490e-02
 9.68787467298381e-01 -1.23516804487953e-01
 9.60674860259240e-01 -1.47634052146099e-01
 9.51675358763677e-01 -1.70922256181674e-01
 9.41827652746244e-01 -1.92422085066081e-01
 9.31175295355131e-01 -2.09290095726988e-01
 9.19730397431178e-01 -2.25873545919981e-01
 9.07524559194720e-01 -2.42290632610122e-01
 8.94610408070308e-01 -2.58419163557087e-01
 8.81009696499435e-01 -2.74261114377753e-01
 8.66747905197194e-01 -2.89768923035302e-01
 8.51890258171205e-01 -3.04845416963314e-01
 8.36469462621421e-01 -3.19503213338438e-01
 8.20513485943698e-01 -3.33652788475000e-01
 8.04073832217581e-01 -3.47231125041536e-01
 7.87191529885653e-01 -3.60345755972437e-01
 7.69897919101553e-01 -3.72845729292816e-01
 7.52252341235159e-01 -3.84621355924004e-01
 7.34291349178558e-01 -3.95725227638715e-01
 7.16044924955764e-01 -4.06098053218316e-01
 6.97571640033109e-01 -4.15643081435834e-01
 6.78906186433687e-01 -4.24328626585738e-01
 6.60080312620540e-01 -4.32300621703790e-01
 6.41147517137212e-01 -4.39357483973839e-01
 6.22137650968852e-01 -4.45595879570494e-01
 6.03087998194415e-01 -4.51039958431338e-01
 5.84045042118975e-01 -4.55653584179710e-01
 5.65030897687003e-01 -4.59540496513009e-01
 5.46088602779599e-01 -4.62662825006311e-01
 5.27248673916899e-01 -4.64891274710302e-01
 5.08535950506088e-01 -4.66457978367528e-01
 4.89992355470388e-01 -4.67337700318527e-01
 4.71632114506831e-01 -4.67413619192658e-01
 4.53492503744348e-01 -4.66978731157254e-01
 4.35593302897673e-01 -4.65725466634701e-01
 4.17956065616942e-01 -4.63859413517903e-01
 4.00609748442576e-01 -4.61449440868020e-01
 3.83560931606009e-01 -4.58471582305280e-01
 3.66843215733716e-01 -4.54947499955999e-01
 3.50457316320503e-01 -4.50834870563082e-01
 3.34434484008630e-01 -4.46355955164002e-01
 3.18774100329315e-01 -4.41271788232628e-01
 3.03499623121295e-01 -4.35800242768283e-01
 2.88611293565648e-01 -4.29899784845588e-01
 2.74124386665666e-01 -4.23695281084140e-01
 2.60041455523719e-01 -4.16985884621789e-01
 2.46374872015918e-01 -4.10010484896640e-01
 2.33123443938833e-01 -4.02650029429794e-01
 2.20293777810423e-01 -3.95089603962093e-01
 2.07883282965331e-01 -3.87202439927073e-01
 1.95902956391646e-01 -3.79060644370446e-01
 1.84341253066628e-01 -3.70713707137681e-01
 1.73213930954161e-01 -3.62089583776353e-01
 1.62499176129638e-01 -3.53346383124626e-01
 1.52214602777259e-01 -3.44370528813735e-01
 1.42331759398971e-01 -3.35270349490556e-01
 1.32872111539190e-01 -3.26040416461066e-01
 1.23806439629760e-01 -3.16675788451054e-01
 1.15147623386077e-01 -3.07181859005347e-01
 1.06887208802748e-01 -2.97657461988267e-01
 9.90071115215634e-02 -2.87982897668440e-01
 9.15234043853440e-02 -2.78299617798731e-01
 8.43970428172224e-02 -2.68528266290031e-01
 7.76464790199521e-02 -2.58722226750515e-01
 7.12479082120208e-02 -2.48928733249132e-01
 6.51878662973747e-02 -2.39067464473279e-01
 5.94874721274203e-02 -2.29257690721000e-01
 5.41002464180900e-02 -2.19484391496489e-01
 4.90378786701877e-02 -2.09736948776746e-01
 4.43003497573340e-02 -2.00089581516722e-01
 3.98423597346805e-02 -1.90360494700998e-01
 3.56899752436130e-02 -1.80712899295868e-01
 3.18292350050659e-02 -1.71225896324282e-01
 2.82200072057900e-02 -1.61650206966859e-01
 2.48925247792698e-02 -1.52169668348429e-01
 2.18286683030035e-02 -1.42780575598233e-01
 1.89846947131332e-02 -1.33583768560878e-01
 1.63921917020335e-02 -1.24426218381169e-01
 1.40446346341990e-02 -1.15412265693408e-01
 1.18798249846349e-02 -1.06550515647406e-01
 9.93094518736226e-03 -9.77112718970004e-02
 8.21940795734749e-03 -8.89952777997648e-02
 6.65838622137879e-03 -8.02810987945091e-02
 5.26774192850643e-03 -7.15898149717236e-02
 4.09515753852961e-03 -6.29566497235419e-02
 3.09878859713642e-03 -5.47780544532557e-02
 2.19660773551101e-03 -4.62276349700217e-02
 1.46264176301869e-03 -3.82011541404093e-02
 9.64484608297922e-04 -3.04551812084602e-02
 5.99373867982851e-04 -2.27569897339951e-02
 2.90086645599082e-04 -1.50297189540684e-02
 7.80707788302466e-05 -7.49362106874492e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  6.12836714530452e-03
 2.89878724192004e-04  1.25788834609339e-02
 5.98775316682048e-04  2.03638668354824e-02
 9.63326351634835e-04  2.73508881535659e-02
 1.45966821282819e-03  3.51837886814434e-02
 2.19097636449990e-03  4.31431489573948e-02
 3.08997841959778e-03  5.17761147944011e-02
 4.08271112470316e-03  5.98849088068645e-02
 5.24853124383664e-03  6.87528866496183e-02
 6.63128223001261e-03  7.74783524807327e-02
 8.18368429859057e-03  8.62613467766086e-02
 9.88361416849065e-03  9.49804640649548e-02
 1.18176401547236e-02  1.03742125452961e-01
 1.39661993216830e-02  1.12571912755039e-01
 1.62951420791042e-02  1.21555787806556e-01
 1.88631937781153e-02  1.30623322396029e-01
 2.16807137532775e-02  1.39781648506575e-01
 2.47159162958630e-02  1.49157594470955e-01
 2.80064400105864e-02  1.58572377467586e-01
 3.15762558914965e-02  1.68019302580635e-01
 3.53948396168776e-02  1.77528370710815e-01
 3.94949825480075e-02  1.87107751220237e-01
 4.38979282781582e-02  1.96798699638223e-01
 4.85758075737765e-02  2.06479783050781e-01
 5.35679916138118e-02  2.16184157592732e-01
