                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.243960       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  2.90257343513042e-04
 9.99429683992583e-01  3.11303515196976e-04
 9.98063017832965e-01  3.62810408889611e-04
 9.95573914266674e-01  4.60430728989605e-04
 9.92086309749559e-01  6.05199480637855e-04
 9.87686148675057e-01  8.00469078821760e-04
 9.82330525170640e-01  1.05583364502348e-03
 9.76011908335692e-01  1.37985734162359e-03
 9.68787467298381e-01  1.77700713439872e-03
 9.60674860259240e-01  2.25181829979103e-03
 9.51675358763677e-01  2.80715406351658e-03
 9.41827652746244e-01  3.43987474647853e-03
 9.31175295355131e-01  4.23684252953048e-03
 9.19730397431178e-01  4.88661117339678e-03
 9.07524559194720e-01  5.31651958889360e-03
 8.94610408070308e-01  5.45559511170246e-03
 8.81009696499435e-01  5.29355473307760e-03
 8.66747905197194e-01  4.76678293066114e-03
 8.51890258171205e-01  3.88065748701943e-03
 8.36469462621421e-01  2.60649061950546e-03
 8.20513485943698e-01  9.10434449416767e-04
 8.04073832217581e-01 -1.25536045559422e-03
 7.87191529885653e-01 -3.93986911143041e-03
 7.69897919101553e-01 -7.17307270436935e-03
 7.52252341235159e-01 -1.09779002667361e-02
 7.34291349178558e-01 -1.53048246585237e-02
 7.16044924955764e-01 -2.01303712604805e-02
 6.97571640033109e-01 -2.53912017751252e-02
 6.78906186433687e-01 -3.10299400937992e-02
 6.60080312620540e-01 -3.70082844281605e-02
 6.41147517137212e-01 -4.32522544506157e-02
 6.22137650968852e-01 -4.96305378884231e-02
 6.03087998194415e-01 -5.60597879835575e-02
 5.84045042118975e-01 -6.24391110957229e-02
 5.65030897687003e-01 -6.87430246418938e-02
 5.46088602779599e-01 -7.48136477482721e-02
 5.27248673916899e-01 -8.06198538027833e-02
 5.08535950506088e-01 -8.60826782571034e-02
 4.89992355470388e-01 -9.11773721048373e-02
 4.71632114506831e-01 -9.58376827416209e-02
 4.53492503744348e-01 -1.00054810259380e-01
 4.35593302897673e-01 -1.03778122729216e-01
 4.17956065616942e-01 -1.07053612397282e-01
 4.00609748442576e-01 -1.09765995382328e-01
 3.83560931606009e-01 -1.12140447991940e-01
 3.66843215733716e-01 -1.14005195427627e-01
 3.50457316320503e-01 -1.15476727832278e-01
 3.34434484008630e-01 -1.16523452953384e-01
 3.18774100329315e-01 -1.17113533439562e-01
 3.03499623121295e-01 -1.17397413380860e-01
 2.88611293565648e-01 -1.17330894522232e-01
 2.74124386665666e-01 -1.16968531716604e-01
 2.60041455523719e-01 -1.16205763530226e-01
 2.46374872015918e-01 -1.15239946355783e-01
 2.33123443938833e-01 -1.13983713442805e-01
 2.20293777810423e-01 -1.12467229450221e-01
 2.07883282965331e-01 -1.10705583893365e-01
 1.95902956391646e-01 -1.08739019370296e-01
 1.84341253066628e-01 -1.06595623377072e-01
 1.73213930954161e-01 -1.04291537522370e-01
 1.62499176129638e-01 -1.01792249193219e-01
 1.52214602777259e-01 -9.91261235125459e-02
 1.42331759398971e-01 -9.63519952421178e-02
 1.32872111539190e-01 -9.34928785936226e-02
 1.23806439629760e-01 -9.05374577861583e-02
 1.15147623386077e-01 -8.75249978008361e-02
 1.06887208802748e-01 -8.44279716929873e-02
 9.90071115215634e-02 -8.12947960241069e-02
 9.15234043853440e-02 -7.81440672006305e-02
 8.43970428172224e-02 -7.49679811281598e-02
 7.76464790199521e-02 -7.17854746001558e-02
 7.12479082120208e-02 -6.86124553736668e-02
 6.51878662973747e-02 -6.54503337853917e-02
 5.94874721274203e-02 -6.23156287253097e-02
 5.41002464180900e-02 -5.92097084835090e-02
 4.90378786701877e-02 -5.61541852250678e-02
 4.43003497573340e-02 -5.31550359088756e-02
 3.98423597346805e-02 -5.01956804300016e-02
 3.56899752436130e-02 -4.72974599382580e-02
