                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.310153       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.03419684582964e-02
 9.99429683992583e-01 -1.02048620324409e-02
 9.98063017832965e-01 -9.88029681053949e-03
 9.95573914266674e-01 -9.30358781331429e-03
 9.92086309749559e-01 -8.52672488417413e-03
 9.87686148675057e-01 -7.59822873752038e-03
 9.82330525170640e-01 -6.54527866497093e-03
 9.76011908335692e-01 -5.41095302300882e-03
 9.68787467298381e-01 -4.25566900802229e-03
 9.60674860259240e-01 -3.13626292010196e-03
 9.51675358763677e-01 -2.11156900154257e-03
 9.41827652746244e-01 -1.24778250163370e-03
 9.31175295355131e-01 -6.52883388001489e-04
 9.19730397431178e-01 -3.28741507246512e-04
 9.07524559194720e-01 -3.28151994322276e-04
 8.94610408070308e-01 -6.78149736234750e-04
 8.81009696499435e-01 -1.48818846508223e-03
 8.66747905197194e-01 -2.78248721911038e-03
 8.51890258171205e-01 -4.58547754684115e-03
 8.36469462621421e-01 -6.91687717656072e-03
 8.20513485943698e-01 -9.79971346926846e-03
 8.04073832217581e-01 -1.32458979129343e-02
 7.87191529885653e-01 -1.72663872271961e-02
 7.69897919101553e-01 -2.19137552928351e-02
 7.52252341235159e-01 -2.71523507413572e-02
 7.34291349178558e-01 -3.29158161203808e-02
 7.16044924955764e-01 -3.91675136495375e-02
 6.97571640033109e-01 -4.58587676152808e-02
 6.78906186433687e-01 -5.29222072465179e-02
 6.60080312620540e-01 -6.02675755703523e-02
 6.41147517137212e-01 -6.77881369694230e-02
 6.22137650968852e-01 -7.53980642084641e-02
 6.03087998194415e-01 -8.30014845058035e-02
 5.84045042118975e-01 -9.04876202759920e-02
 5.65030897687003e-01 -9.77791784871415e-02
 5.46088602779599e-01 -1.04806450223837e-01
 5.27248673916899e-01 -1.11487783654034e-01
 5.08535950506088e-01 -1.17786184689447e-01
 4.89992355470388e-01 -1.23657195259198e-01
 4.71632114506831e-01 -1.29069225086456e-01
 4.53492503744348e-01 -1.33991428340995e-01
 4.35593302897673e-01 -1.38418932479290e-01
 4.17956065616942e-01 -1.42346115660860e-01
 4.00609748442576e-01 -1.45773472432362e-01
 3.83560931606009e-01 -1.48694121080912e-01
 3.66843215733716e-01 -1.51139749422456e-01
 3.50457316320503e-01 -1.53104384851966e-01
 3.34434484008630e-01 -1.54612838583624e-01
 3.18774100329315e-01 -1.55676623949829e-01
 3.03499623121295e-01 -1.56325037668208e-01
 2.88611293565648e-01 -1.56562493737540e-01
 2.74124386665666e-01 -1.56414888536062e-01
 2.60041455523719e-01 -1.55889604368041e-01
 2.46374872015918e-01 -1.55022120352796e-01
 2.33123443938833e-01 -1.53820889727196e-01
 2.20293777810423e-01 -1.52303117774817e-01
 2.07883282965331e-01 -1.50494036349576e-01
 1.95902956391646e-01 -1.48409580412271e-01
 1.84341253066628e-01 -1.46064296615646e-01
 1.73213930954161e-01 -1.43484050237007e-01
 1.62499176129638e-01 -1.40676317920607e-01
 1.52214602777259e-01 -1.37663984494178e-01
 1.42331759398971e-01 -1.34468034800144e-01
 1.32872111539190e-01 -1.31106921699312e-01
 1.23806439629760e-01 -1.27587612131339e-01
 1.15147623386077e-01 -1.23944637827644e-01
 1.06887208802748e-01 -1.20189846584125e-01
 9.90071115215634e-02 -1.16329618435790e-01
 9.15234043853440e-02 -1.12400754117975e-01
 8.43970428172224e-02 -1.08399678165939e-01
 7.76464790199521e-02 -1.04350272953959e-01
 7.12479082120208e-02 -1.00268520437376e-01
 6.51878662973747e-02 -9.61547350834506e-02
 5.94874721274203e-02 -9.20395995808879e-02
 5.41002464180900e-02 -8.79193140554362e-02
 4.90378786701877e-02 -8.38099308889773e-02
 4.43003497573340e-02 -7.97258440659754e-02
 3.98423597346805e-02 -7.56530693077387e-02
 3.56899752436130e-02 -7.16327646042941e-02
 3.18292350050659e-02 -6.76646264200090e-02
 2.82200072057900e-02 -6.37296867127314e-02
 2.48925247792698e-02 -5.98549459095131e-02
 2.18286683030035e-02 -5.60511214743591e-02
 1.89846947131332e-02 -5.22530135334578e-02
 1.63921917020335e-02 -4.85478910418104e-02
 1.40446346341990e-02 -4.49343231224164e-02
 1.18798249846349e-02 -4.13290102528812e-02
 9.93094518736226e-03 -3.78297459525936e-02
 8.21940795734749e-03 -3.44430634052373e-02
 6.65838622137879e-03 -3.10320031098503e-02
 5.26774192850643e-03 -2.76436202566821e-02
 4.09515753852961e-03 -2.43333193353054e-02
 3.09878859713642e-03 -2.11397857249016e-02
 2.19660773551101e-03 -1.79620454360031e-02
 1.46264176301869e-03 -1.46138700453588e-02
 9.64484608297922e-04 -1.16200534681599e-02
 5.99373867982851e-04 -8.18943540828667e-03
 2.90086645599082e-04 -4.00340806589460e-03
 7.80707788302466e-05 -1.07994048843864e-03
 0.00000000000000e+00  0.00000000000000e+00
