                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.189204       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -2.15105751952444e-04
 9.99429683992583e-01 -1.21580739002625e-04
 9.98063017832965e-01  9.96639131051946e-05
 9.95573914266674e-01  4.92160207683354e-04
 9.92086309749559e-01  1.01924495445000e-03
 9.87686148675057e-01  1.64582121516830e-03
 9.82330525170640e-01  2.34992144639855e-03
 9.76011908335692e-01  3.09680749885481e-03
 9.68787467298381e-01  3.83774817267668e-03
 9.60674860259240e-01  4.52337208045548e-03
 9.51675358763677e-01  5.09900680290969e-03
 9.41827652746244e-01  5.50101599409909e-03
 9.31175295355131e-01  5.71160461180792e-03
 9.19730397431178e-01  5.77160758701472e-03
 9.07524559194720e-01  5.92670294993931e-03
 8.94610408070308e-01  5.86763364767220e-03
 8.81009696499435e-01  5.44924087481271e-03
 8.66747905197194e-01  4.66831158398504e-03
 8.51890258171205e-01  3.65055857363715e-03
 8.36469462621421e-01  2.43429308882391e-03
 8.20513485943698e-01  8.96678644215865e-04
 8.04073832217581e-01 -9.15021722652937e-04
 7.87191529885653e-01 -2.96556406314970e-03
 7.69897919101553e-01 -5.31356316097159e-03
 7.52252341235159e-01 -7.89699998962157e-03
 7.34291349178558e-01 -1.07339109277254e-02
 7.16044924955764e-01 -1.40640325784358e-02
 6.97571640033109e-01 -1.73640248204988e-02
 6.78906186433687e-01 -2.04122538464624e-02
 6.60080312620540e-01 -2.36300416985937e-02
 6.41147517137212e-01 -2.71708638004789e-02
 6.22137650968852e-01 -3.08053387337060e-02
 6.03087998194415e-01 -3.44813459553265e-02
 5.84045042118975e-01 -3.81677992868428e-02
 5.65030897687003e-01 -4.18107051417254e-02
 5.46088602779599e-01 -4.53677830832293e-02
 5.27248673916899e-01 -4.88130367696104e-02
 5.08535950506088e-01 -5.21211157072250e-02
 4.89992355470388e-01 -5.52176634539200e-02
 4.71632114506831e-01 -5.80806068339686e-02
 4.53492503744348e-01 -6.06537994732632e-02
 4.35593302897673e-01 -6.29215702408166e-02
 4.17956065616942e-01 -6.49041302884084e-02
 4.00609748442576e-01 -6.65576609625447e-02
 3.83560931606009e-01 -6.79350893064888e-02
 3.66843215733716e-01 -6.90498436335558e-02
 3.50457316320503e-01 -6.97772764068145e-02
 3.34434484008630e-01 -7.02418604471432e-02
 3.18774100329315e-01 -7.05059296928883e-02
 3.03499623121295e-01 -7.05283464957966e-02
 2.88611293565648e-01 -7.03170166281390e-02
 2.74124386665666e-01 -6.98956629625099e-02
 2.60041455523719e-01 -6.93469261790655e-02
 2.46374872015918e-01 -6.86727779934047e-02
 2.33123443938833e-01 -6.78005785841668e-02
 2.20293777810423e-01 -6.67834058834862e-02
 2.07883282965331e-01 -6.56753887721791e-02
 1.95902956391646e-01 -6.44779931319178e-02
 1.84341253066628e-01 -6.31506474213520e-02
 1.73213930954161e-01 -6.17316184448902e-02
 1.62499176129638e-01 -6.02556153721461e-02
 1.52214602777259e-01 -5.87346288108766e-02
 1.42331759398971e-01 -5.71572892560134e-02
 1.32872111539190e-01 -5.55348030628466e-02
 1.23806439629760e-01 -5.38717368665898e-02
 1.15147623386077e-01 -5.21888867798057e-02
 1.06887208802748e-01 -5.04942659121441e-02
 9.90071115215634e-02 -4.87685904468909e-02
 9.15234043853440e-02 -4.70056261471873e-02
 8.43970428172224e-02 -4.52237680980471e-02
 7.76464790199521e-02 -4.34474449735398e-02
 7.12479082120208e-02 -4.16743747633961e-02
 6.51878662973747e-02 -3.99015892818281e-02
 5.94874721274203e-02 -3.81404197539621e-02
 5.41002464180900e-02 -3.63775826711429e-02
 4.90378786701877e-02 -3.46268801962211e-02
 4.43003497573340e-02 -3.28951924980610e-02
 3.98423597346805e-02 -3.11724823137887e-02
 3.56899752436130e-02 -2.94732504543639e-02
 3.18292350050659e-02 -2.78021320450685e-02
 2.82200072057900e-02 -2.61473110317457e-02
 2.48925247792698e-02 -2.45074128638485e-02
 2.18286683030035e-02 -2.28915859209387e-02
 1.89846947131332e-02 -2.12739952479273e-02
 1.63921917020335e-02 -1.96809865591646e-02
 1.40446346341990e-02 -1.80968143560391e-02
 1.18798249846349e-02 -1.64981842836936e-02
 9.93094518736226e-03 -1.49496123849222e-02
 8.21940795734749e-03 -1.34224310029261e-02
 6.65838622137879e-03 -1.20623954607662e-02
 5.26774192850643e-03 -1.07491248696621e-02
 4.09515753852961e-03 -9.39738776205715e-03
 3.09878859713642e-03 -7.97835255986081e-03
 2.19660773551101e-03 -6.29156128178424e-03
 1.46264176301869e-03 -4.40011562105677e-03
 9.64484608297922e-04 -2.98393233199964e-03
 5.99373867982851e-04 -1.95523110455045e-03
 2.90086645599082e-04 -1.04774208766898e-03
 7.80707788302466e-05 -2.61870807963205e-04
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  3.01440046274040e-04
 2.89878724192004e-04  1.51446416112449e-03
 5.98775316682048e-04  4.01227171931473e-03
 9.63326351634835e-04  7.38425033473771e-03
 1.45966821282819e-03  1.11299745452077e-02
 2.19097636449990e-03  1.35259364154285e-02
 3.08997841959778e-03  1.52571960623188e-02
 4.08271112470316e-03  1.69710446566757e-02
 5.24853124383664e-03  1.87995260979422e-02
 6.63128223001261e-03  2.07433984348590e-02
 8.18368429859057e-03  2.27922343452194e-02
 9.88361416849065e-03  2.48360946523076e-02
 1.18176401547236e-02  2.69696944994299e-02
 1.39661993216830e-02  2.91819775089628e-02
 1.62951420791042e-02  3.14274181532640e-02
 1.88631937781153e-02  3.37340761909974e-02
 2.16807137532775e-02  3.61945948267126e-02
 2.47159162958630e-02  3.87317478064209e-02
 2.80064400105864e-02  4.13277198980148e-02
 3.15762558914965e-02  4.40030622413131e-02
 3.53948396168776e-02  4.67140654419945e-02
 3.94949825480075e-02  4.94811804744447e-02
 4.38979282781582e-02  5.23078826060685e-02
 4.85758075737765e-02  5.51203656270076e-02
 5.35679916138118e-02  5.78403473669517e-02
 5.88818211488708e-02  6.05868992928141e-02
 6.45001629027313e-02  6.33509116377544e-02
 7.04692046391145e-02  6.61609585270758e-02
 7.67740309924709e-02  6.90004509173272e-02
 8.34162127168367e-02  7.18412584560095e-02
 9.04290195190656e-02  7.46645771682759e-02
 9.77906533229447e-02  7.74417478625473e-02
 1.05536187198748e-01  8.02457032662719e-02
 1.13658760041779e-01  8.30659641562051e-02
 1.22161483318940e-01  8.58775748231235e-02
 1.31067498602735e-01  8.86662390873999e-02
 1.40354649921884e-01  9.14230539114622e-02
 1.50055110786138e-01  9.41354529796843e-02
 1.60148962661562e-01  9.68090328605178e-02
 1.70658187899640e-01  9.93668625477753e-02
 1.81574957422924e-01  1.01875733734573e-01
 1.92907571409635e-01  1.04251429832804e-01
 2.04657634577812e-01  1.06493612530196e-01
 2.16817353069424e-01  1.08631230805579e-01
 2.29396483963478e-01  1.10656821671778e-01
 2.42377800694080e-01  1.12469533559471e-01
 2.55773624268338e-01  1.14097188892610e-01
 2.69566785632899e-01  1.15666725294018e-01
 2.83765797226135e-01  1.17053531198553e-01
 2.98347982887804e-01  1.18167227834569e-01
 3.13318978785268e-01  1.18870227644672e-01
