                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.438968       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.27182472308332e-02
 9.99429683992583e-01 -1.26964847222257e-02
 9.98063017832965e-01 -1.26460629415993e-02
 9.95573914266674e-01 -1.25603350086243e-02
 9.92086309749559e-01 -1.24528958235587e-02
 9.87686148675057e-01 -1.23370878084127e-02
 9.82330525170640e-01 -1.22232280110611e-02
 9.76011908335692e-01 -1.21226476006014e-02
 9.68787467298381e-01 -1.20453983630424e-02
 9.60674860259240e-01 -1.19964310110868e-02
 9.51675358763677e-01 -1.19746436739820e-02
 9.41827652746244e-01 -1.19710186663343e-02
 9.31175295355131e-01 -1.32194252183674e-02
 9.19730397431178e-01 -1.48718533519221e-02
 9.07524559194720e-01 -1.70923129896723e-02
 8.94610408070308e-01 -1.99326374639178e-02
 8.81009696499435e-01 -2.34169293080069e-02
 8.66747905197194e-01 -2.75885686993361e-02
 8.51890258171205e-01 -3.24059973272797e-02
 8.36469462621421e-01 -3.79386020427030e-02
 8.20513485943698e-01 -4.40866439691155e-02
 8.04073832217581e-01 -5.07877431115874e-02
 7.87191529885653e-01 -5.81430117092202e-02
 7.69897919101553e-01 -6.59714622590765e-02
 7.52252341235159e-01 -7.41874543582131e-02
 7.34291349178558e-01 -8.28477905393905e-02
 7.16044924955764e-01 -9.18104257350668e-02
 6.97571640033109e-01 -1.00904102550590e-01
 6.78906186433687e-01 -1.10035735978636e-01
 6.60080312620540e-01 -1.19220428339770e-01
 6.41147517137212e-01 -1.28211077565116e-01
 6.22137650968852e-01 -1.36994046854311e-01
 6.03087998194415e-01 -1.45492579694765e-01
 5.84045042118975e-01 -1.53647978140015e-01
 5.65030897687003e-01 -1.61448219556470e-01
 5.46088602779599e-01 -1.68844518917151e-01
 5.27248673916899e-01 -1.75718262223637e-01
 5.08535950506088e-01 -1.82099325975112e-01
 4.89992355470388e-01 -1.88042303510904e-01
 4.71632114506831e-01 -1.93356186511541e-01
 4.53492503744348e-01 -1.98244694844687e-01
 4.35593302897673e-01 -2.02477847044505e-01
 4.17956065616942e-01 -2.06132796251835e-01
 4.00609748442576e-01 -2.09241875073723e-01
 3.83560931606009e-01 -2.11848595945383e-01
 3.66843215733716e-01 -2.13884950511172e-01
 3.50457316320503e-01 -2.15382198186216e-01
 3.34434484008630e-01 -2.16506142408601e-01
 3.18774100329315e-01 -2.17042709725349e-01
 3.03499623121295e-01 -2.17180582195862e-01
 2.88611293565648e-01 -2.16906863059987e-01
 2.74124386665666e-01 -2.16294409429604e-01
 2.60041455523719e-01 -2.15175972210111e-01
 2.46374872015918e-01 -2.13767359389279e-01
 2.33123443938833e-01 -2.11952625951320e-01
 2.20293777810423e-01 -2.09922032665282e-01
 2.07883282965331e-01 -2.07540901936283e-01
 1.95902956391646e-01 -2.04881776980233e-01
 1.84341253066628e-01 -2.02010924091091e-01
 1.73213930954161e-01 -1.98819549441457e-01
 1.62499176129638e-01 -1.95523436148744e-01
 1.52214602777259e-01 -1.91931079928419e-01
 1.42331759398971e-01 -1.88187592954078e-01
 1.32872111539190e-01 -1.84268881085871e-01
 1.23806439629760e-01 -1.80168782098067e-01
 1.15147623386077e-01 -1.75885922055945e-01
 1.06887208802748e-01 -1.71544077300654e-01
 9.90071115215634e-02 -1.66983787384274e-01
 9.15234043853440e-02 -1.62360030962759e-01
 8.43970428172224e-02 -1.57570320055038e-01
 7.76464790199521e-02 -1.52664708075064e-01
 7.12479082120208e-02 -1.47696115636314e-01
 6.51878662973747e-02 -1.42557062416146e-01
 5.94874721274203e-02 -1.37396167072716e-01
 5.41002464180900e-02 -1.32190930849338e-01
 4.90378786701877e-02 -1.26931600624468e-01
 4.43003497573340e-02 -1.21713336733158e-01
 3.98423597346805e-02 -1.16298542505859e-01
 3.56899752436130e-02 -1.10901911839219e-01
 3.18292350050659e-02 -1.05613078347975e-01
 2.82200072057900e-02 -1.00078183499004e-01
 2.48925247792698e-02 -9.45539832998000e-02
 2.18286683030035e-02 -8.90251206595131e-02
 1.89846947131332e-02 -8.35786034341462e-02
 1.63921917020335e-02 -7.80807951608588e-02
 1.40446346341990e-02 -7.27279957282275e-02
 1.18798249846349e-02 -6.74464851351158e-02
 9.93094518736226e-03 -6.21399835946690e-02
 8.21940795734749e-03 -5.70052016792566e-02
 6.65838622137879e-03 -5.15756080426445e-02
 5.26774192850643e-03 -4.59485454373664e-02
 4.09515753852961e-03 -4.01685043820932e-02
 3.09878859713642e-03 -3.44734916939335e-02
 2.19660773551101e-03 -2.75727733969011e-02
 1.46264176301869e-03 -2.16859479461028e-02
 9.64484608297922e-04 -1.67364127120698e-02
 5.99373867982851e-04 -1.25192486168386e-02
 2.90086645599082e-04 -7.10662264307469e-03
 7.80707788302466e-05 -4.45414013803691e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.80412061165972e-05  1.88721145441911e-03
 2.89878724192004e-04  4.82100293445996e-03
 5.98775316682048e-04  1.00194084192401e-02
 9.63326351634835e-04  1.38895939642771e-02
 1.45966821282819e-03  1.86421050835511e-02
 2.19097636449990e-03  2.42095140800826e-02
 3.08997841959778e-03  3.15962297777435e-02
 4.08271112470316e-03  3.79269121454276e-02
 5.24853124383664e-03  4.44865832761263e-02
 6.63128223001261e-03  5.05650689106018e-02
 8.18368429859057e-03  5.62972703490497e-02
 9.88361416849065e-03  6.16171252431704e-02
 1.18176401547236e-02  6.70591810291629e-02
 1.39661993216830e-02  7.25137815410405e-02
 1.62951420791042e-02  7.80800840065542e-02
